 Wavelength  FilterTrans          PCE 
      0.649          0.0          0.0 
       0.65          0.0          0.0 
      0.651          0.0          0.0 
      0.652          0.0          0.0 
      0.653          0.0          0.0 
      0.654          0.0          0.0 
      0.655          0.0          0.0 
      0.656          0.0          0.0 
      0.657          0.0          0.0 
      0.658          0.0          0.0 
      0.659          0.0          0.0 
       0.66          0.0          0.0 
      0.661          0.0          0.0 
      0.662          0.0          0.0 
      0.663          0.0          0.0 
      0.664          0.0          0.0 
      0.665          0.0          0.0 
      0.666          0.0          0.0 
      0.667          0.0          0.0 
      0.668          0.0          0.0 
      0.669          0.0          0.0 
       0.67          0.0          0.0 
      0.671          0.0          0.0 
      0.672          0.0          0.0 
      0.673          0.0          0.0 
      0.674          0.0          0.0 
      0.675          0.0          0.0 
      0.676          0.0          0.0 
      0.677          0.0          0.0 
      0.678          0.0          0.0 
      0.679          0.0          0.0 
       0.68          0.0          0.0 
      0.681          0.0          0.0 
      0.682          0.0          0.0 
      0.683          0.0          0.0 
      0.684          0.0          0.0 
      0.685          0.0          0.0 
      0.686          0.0          0.0 
      0.687          0.0          0.0 
      0.688          0.0          0.0 
      0.689          0.0          0.0 
       0.69          0.0          0.0 
      0.691          0.0          0.0 
      0.692          0.0          0.0 
      0.693          0.0          0.0 
      0.694          0.0          0.0 
      0.695          0.0          0.0 
      0.696          0.0          0.0 
      0.697          0.0          0.0 
      0.698          0.0          0.0 
      0.699          0.0          0.0 
        0.7          0.0          0.0 
      0.701          0.0          0.0 
      0.702          0.0          0.0 
      0.703          0.0          0.0 
      0.704          0.0          0.0 
      0.705          0.0          0.0 
      0.706          0.0          0.0 
      0.707          0.0          0.0 
      0.708          0.0          0.0 
      0.709          0.0          0.0 
       0.71          0.0          0.0 
      0.711          0.0          0.0 
      0.712          0.0          0.0 
      0.713          0.0          0.0 
      0.714          0.0          0.0 
      0.715          0.0          0.0 
      0.716          0.0          0.0 
      0.717          0.0          0.0 
      0.718          0.0          0.0 
      0.719          0.0          0.0 
       0.72          0.0          0.0 
      0.721          0.0          0.0 
      0.722          0.0          0.0 
      0.723          0.0          0.0 
      0.724          0.0          0.0 
      0.725          0.0          0.0 
      0.726          0.0          0.0 
      0.727          0.0          0.0 
      0.728          0.0          0.0 
      0.729          0.0          0.0 
       0.73          0.0          0.0 
      0.731          0.0          0.0 
      0.732          0.0          0.0 
      0.733          0.0          0.0 
      0.734          0.0          0.0 
      0.735          0.0          0.0 
      0.736          0.0          0.0 
      0.737          0.0          0.0 
      0.738          0.0          0.0 
      0.739          0.0          0.0 
       0.74          0.0          0.0 
      0.741          0.0          0.0 
      0.742          0.0          0.0 
      0.743          0.0          0.0 
      0.744          0.0          0.0 
      0.745          0.0          0.0 
      0.746          0.0          0.0 
      0.747          0.0          0.0 
      0.748          0.0          0.0 
      0.749          0.0          0.0 
       0.75          0.0          0.0 
      0.751          0.0          0.0 
      0.752          0.0          0.0 
      0.753          0.0          0.0 
      0.754          0.0          0.0 
      0.755          0.0          0.0 
      0.756          0.0          0.0 
      0.757          0.0          0.0 
      0.758          0.0          0.0 
      0.759          0.0          0.0 
       0.76          0.0          0.0 
      0.761          0.0          0.0 
      0.762          0.0          0.0 
      0.763          0.0          0.0 
      0.764          0.0          0.0 
      0.765          0.0          0.0 
      0.766          0.0          0.0 
      0.767          0.0          0.0 
      0.768          0.0          0.0 
      0.769          0.0          0.0 
       0.77          0.0          0.0 
      0.771          0.0          0.0 
      0.772          0.0          0.0 
      0.773          0.0          0.0 
      0.774          0.0          0.0 
      0.775          0.0          0.0 
      0.776          0.0          0.0 
      0.777          0.0          0.0 
      0.778          0.0          0.0 
      0.779          0.0          0.0 
       0.78          0.0          0.0 
      0.781          0.0          0.0 
      0.782          0.0          0.0 
      0.783          0.0          0.0 
      0.784          0.0          0.0 
      0.785          0.0          0.0 
      0.786          0.0          0.0 
      0.787          0.0          0.0 
      0.788          0.0          0.0 
      0.789          0.0          0.0 
       0.79          0.0          0.0 
      0.791          0.0          0.0 
      0.792          0.0          0.0 
      0.793          0.0          0.0 
      0.794          0.0          0.0 
      0.795          0.0          0.0 
      0.796          0.0          0.0 
      0.797          0.0          0.0 
      0.798          0.0          0.0 
      0.799          0.0          0.0 
        0.8          0.0          0.0 
      0.801          0.0          0.0 
      0.802          0.0          0.0 
      0.803          0.0          0.0 
      0.804          0.0          0.0 
      0.805          0.0          0.0 
      0.806          0.0          0.0 
      0.807          0.0          0.0 
      0.808          0.0          0.0 
      0.809          0.0          0.0 
       0.81          0.0          0.0 
      0.811          0.0          0.0 
      0.812          0.0          0.0 
      0.813          0.0          0.0 
      0.814          0.0          0.0 
      0.815          0.0          0.0 
      0.816          0.0          0.0 
      0.817          0.0          0.0 
      0.818          0.0          0.0 
      0.819          0.0          0.0 
       0.82          0.0          0.0 
      0.821          0.0          0.0 
      0.822          0.0          0.0 
      0.823          0.0          0.0 
      0.824          0.0          0.0 
      0.825          0.0          0.0 
      0.826          0.0          0.0 
      0.827          0.0          0.0 
      0.828          0.0          0.0 
      0.829          0.0          0.0 
       0.83          0.0          0.0 
      0.831          0.0          0.0 
      0.832          0.0          0.0 
      0.833    0.0412472    0.0275608 
      0.834    0.0415377    0.0277351 
      0.835    0.0419784     0.027998 
      0.836    0.0426446    0.0284225 
      0.837    0.0427807    0.0284896 
      0.838    0.0428531    0.0285114 
      0.839    0.0432601    0.0287619 
       0.84    0.0432514    0.0287357 
      0.841    0.0429368    0.0284971 
      0.842    0.0414777    0.0275118 
      0.843    0.0394571    0.0261523 
      0.844    0.0365054     0.024181 
      0.845     0.032906    0.0217783 
      0.846    0.0290125    0.0191895 
      0.847    0.0246379    0.0162843 
      0.848    0.0203048    0.0134136 
      0.849    0.0160076    0.0105672 
       0.85    0.0129164   0.00852037 
      0.851    0.0101868   0.00671749 
      0.852    0.0080258   0.00528908 
      0.853   0.00615882   0.00405612 
      0.854   0.00448262   0.00295096 
      0.855   0.00342696   0.00225485 
      0.856   0.00265961   0.00174905 
      0.857   0.00218631   0.00143705 
      0.858   0.00165303   0.00108618 
      0.859   0.00118677  0.000779496 
       0.86  0.000913535  0.000599794 
      0.861  0.000824255  0.000540994 
      0.862  0.000815633  0.000535124 
      0.863  0.000665375  0.000436394 
      0.864  0.000498195  0.000326636 
      0.865  0.000310768  0.000203723 
      0.866  0.000270383  0.000177188 
      0.867  0.000221399  0.000145057 
      0.868  5.98049e-05  3.91778e-05 
      0.869  3.26978e-06  2.14161e-06 
       0.87  9.12892e-06  5.97832e-06 
      0.871  4.54528e-05  2.97615e-05 
      0.872  4.98596e-05  3.26487e-05 
      0.873  9.07914e-06  5.94424e-06 
      0.874  6.93803e-07  4.54266e-07 
      0.875  3.14462e-06  2.05867e-06 
      0.876  1.79148e-05  1.17303e-05 
      0.877  1.51787e-05  9.93854e-06 
      0.878  2.78207e-07  1.82194e-07 
      0.879  6.90991e-05  4.52469e-05 
       0.88  8.68263e-05  5.68592e-05 
      0.881  1.64734e-05  1.07927e-05 
      0.882          0.0          0.0 
      0.883          0.0          0.0 
      0.884          0.0          0.0 
      0.885          0.0          0.0 
      0.886          0.0          0.0 
      0.887          0.0          0.0 
      0.888          0.0          0.0 
      0.889          0.0          0.0 
       0.89          0.0          0.0 
      0.891  1.03551e-05  6.81229e-06 
      0.892  9.87755e-05  6.50054e-05 
      0.893  9.71859e-05  6.39945e-05 
      0.894  8.76415e-06  5.77363e-06 
      0.895  0.000143213  9.43875e-05 
      0.896  0.000270519  0.000178413 
      0.897  0.000321493  0.000212128 
      0.898  0.000424917   0.00028053 
      0.899  0.000539049  0.000356044 
        0.9  0.000492421  0.000325441 
      0.901  0.000510959  0.000337971 
      0.902  0.000603275  0.000399318 
      0.903  0.000757966  0.000502122 
      0.904  0.000898497  0.000595575 
      0.905  0.000966853  0.000641343 
      0.906  0.000912958  0.000606088 
      0.907   0.00079857  0.000530652 
      0.908  0.000873835  0.000581139 
      0.909  0.000795128  0.000529124 
       0.91  0.000510598  0.000340128 
      0.911  0.000436728  0.000291202 
      0.912  0.000409236  0.000273141 
      0.913  0.000382327  0.000255371 
      0.914  0.000285736  0.000191062 
      0.915  0.000143448  9.60014e-05 
      0.916  0.000271881  0.000182113 
      0.917  0.000334789  0.000224488 
      0.918   0.00029262  0.000196426 
      0.919  0.000315765  0.000212146 
       0.92  0.000337475  0.000226984 
      0.921  0.000262449  0.000176723 
      0.922  0.000157488  0.000106151 
      0.923  2.92892e-05  1.97646e-05 
      0.924    7.047e-05  4.76033e-05 
      0.925  8.04543e-05  5.44148e-05 
      0.926  1.67243e-05  1.13217e-05 
      0.927  1.06277e-05  7.20284e-06 
      0.928  2.11461e-05  1.43476e-05 
      0.929   6.8353e-06  4.64366e-06 
       0.93          0.0          0.0 
      0.931          0.0          0.0 
      0.932          0.0          0.0 
      0.933          0.0          0.0 
      0.934          0.0          0.0 
      0.935          0.0          0.0 
      0.936          0.0          0.0 
      0.937          0.0          0.0 
      0.938  1.29977e-08  8.91605e-09 
      0.939  1.92167e-08  1.31991e-08 
       0.94  1.45647e-08  1.00143e-08 
      0.941          0.0          0.0 
      0.942          0.0          0.0 
      0.943          0.0          0.0 
      0.944          0.0          0.0 
      0.945          0.0          0.0 
      0.946  4.39941e-06  3.04554e-06 
      0.947  1.43314e-05  9.93264e-06 
      0.948  7.69694e-06  5.34061e-06 
      0.949          0.0          0.0 
       0.95          0.0          0.0 
      0.951          0.0          0.0 
      0.952          0.0          0.0 
      0.953          0.0          0.0 
      0.954          0.0          0.0 
      0.955          0.0          0.0 
      0.956          0.0          0.0 
      0.957  1.00898e-07  7.06745e-08 
      0.958  5.92199e-07  4.15236e-07 
      0.959  5.20109e-07  3.65028e-07 
       0.96  3.50628e-08  2.46334e-08 
      0.961  1.39738e-08   9.8268e-09 
      0.962          0.0          0.0 
      0.963          0.0          0.0 
      0.964  1.07301e-06  7.56963e-07 
      0.965  5.18023e-06  3.65832e-06 
      0.966  2.51802e-05  1.78017e-05 
      0.967  3.95628e-05   2.8003e-05 
      0.968  4.91028e-05  3.47887e-05 
      0.969  2.10264e-05   1.4913e-05 
       0.97  6.18748e-08  4.39366e-08 
      0.971  2.23461e-07  1.58834e-07 
      0.972  7.58037e-06  5.39361e-06 
      0.973  1.56953e-05  1.11797e-05 
      0.974  5.26683e-06   3.7557e-06 
      0.975  9.36831e-06  6.68777e-06 
      0.976  2.82368e-05  2.01793e-05 
      0.977  9.95688e-05  7.12193e-05 
      0.978  0.000148322  0.000106208 
      0.979   0.00012201  8.74613e-05 
       0.98  9.91786e-05  7.11729e-05 
      0.981  7.62403e-05  5.47675e-05 
      0.982  2.68819e-05  1.93316e-05 
      0.983  5.15136e-06  3.70745e-06 
      0.984  1.63835e-05  1.18018e-05 
      0.985  8.55509e-06  6.16953e-06 
      0.986  2.19391e-08  1.58374e-08 
      0.987  7.16911e-08  5.17986e-08 
      0.988  6.43815e-07  4.65589e-07 
      0.989  1.47868e-06  1.07042e-06 
       0.99  5.52084e-07  4.00007e-07 
      0.991          0.0          0.0 
      0.992          0.0          0.0 
      0.993          0.0          0.0 
      0.994          0.0          0.0 
      0.995          0.0          0.0 
      0.996  1.51776e-05  1.10567e-05 
      0.997  4.08425e-05  2.97779e-05 
      0.998  1.60502e-05  1.17119e-05 
      0.999  4.62488e-06  3.37759e-06 
        1.0    1.693e-05  1.23768e-05 
      1.001      4.6e-06  3.36522e-06 
      1.002    1.011e-05  7.40285e-06 
      1.003    5.143e-05  3.76961e-05 
      1.004    1.362e-05  9.98866e-06 
      1.005    6.957e-05  5.10733e-05 
      1.006     8.24e-06   6.0545e-06 
      1.007    1.752e-05  1.28805e-05 
      1.008     1.38e-05  1.01559e-05 
      1.009     6.76e-06  4.97817e-06 
       1.01    1.877e-05  1.38351e-05 
      1.011    2.135e-05  1.57507e-05 
      1.012     1.48e-05  1.09255e-05 
      1.013     3.61e-05  2.66733e-05 
      1.014    1.727e-05  1.27699e-05 
      1.015    1.089e-05   8.0586e-06 
      1.016     5.03e-05  3.72501e-05 
      1.017     1.68e-05  1.24523e-05 
      1.018     7.44e-05  5.51768e-05 
      1.019    5.052e-05  3.75031e-05 
       1.02      5.4e-07  4.01128e-07 
      1.021     7.98e-06  5.93296e-06 
      1.022    5.105e-05  3.79763e-05 
      1.023    1.586e-05  1.18086e-05 
      1.024    2.053e-05  1.52971e-05 
      1.025    2.134e-05  1.59097e-05 
      1.026    2.002e-05  1.49403e-05 
      1.027    2.382e-05   1.7788e-05 
      1.028    3.236e-05  2.41862e-05 
      1.029    3.695e-05  2.76325e-05 
       1.03      3.7e-07  2.76877e-07 
      1.031     3.02e-06  2.26194e-06 
      1.032      2.3e-06  1.72332e-06 
      1.033    4.757e-05  3.56631e-05 
      1.034     3.16e-06  2.37072e-06 
      1.035    1.058e-05  7.94277e-06 
      1.036    1.212e-05  9.10408e-06 
      1.037    3.909e-05  2.93836e-05 
      1.038     4.43e-06  3.33185e-06 
      1.039    1.007e-05  7.57803e-06 
       1.04    2.022e-05  1.52282e-05 
      1.041    1.452e-05  1.09391e-05 
      1.042     1.19e-06  8.97003e-07 
      1.043    1.118e-05  8.43172e-06 
      1.044    2.684e-05  2.02557e-05 
      1.045    2.021e-05  1.52603e-05 
      1.046    3.404e-05  2.57138e-05 
      1.047     2.32e-05  1.75344e-05 
      1.048      9.1e-06  6.88285e-06 
      1.049     4.59e-06  3.47284e-06 
       1.05     2.61e-06  1.97557e-06 
      1.051    2.013e-05  1.52468e-05 
      1.052      1.2e-05  9.09298e-06 
      1.053     3.18e-06  2.41121e-06 
      1.054    2.009e-05  1.52385e-05 
      1.055    1.788e-05   1.3568e-05 
      1.056    2.965e-05  2.25142e-05 
      1.057     1.43e-06  1.08631e-06 
      1.058    1.917e-05  1.45721e-05 
      1.059     7.32e-06   5.5667e-06 
       1.06     3.49e-05  2.65518e-05 
      1.061    3.133e-05  2.38467e-05 
      1.062     8.56e-06  6.51836e-06 
      1.063     3.91e-06  2.97878e-06 
      1.064     6.37e-06  4.85576e-06 
      1.065     1.57e-06  1.19732e-06 
      1.066    1.654e-05  1.26195e-05 
      1.067     9.98e-06  7.61785e-06 
      1.068    1.456e-05  1.11176e-05 
      1.069    6.144e-05  4.69348e-05 
       1.07     5.18e-06  3.95882e-06 
      1.071    4.198e-05  3.20967e-05 
      1.072     9.44e-06  7.22296e-06 
      1.073    1.607e-05   1.2301e-05 
      1.074    3.044e-05  2.33105e-05 
      1.075     2.96e-05  2.26793e-05 
      1.076    3.431e-05  2.63017e-05 
      1.077    4.465e-05  3.42453e-05 
      1.078    5.671e-05  4.35131e-05 
      1.079    4.487e-05  3.44427e-05 
       1.08    3.997e-05  3.07008e-05 
      1.081    3.581e-05  2.75206e-05 
      1.082    1.414e-05  1.08704e-05 
      1.083     9.11e-06  7.00659e-06 
      1.084    1.897e-05  1.45965e-05 
      1.085     6.34e-06  4.88046e-06 
      1.086      2.7e-07  2.07928e-07 
      1.087    2.898e-05  2.23297e-05 
      1.088     3.53e-05  2.72083e-05 
      1.089    5.143e-05  3.96669e-05 
       1.09    2.339e-05  1.80461e-05 
      1.091     1.64e-05  1.26565e-05 
      1.092    2.593e-05   2.0018e-05 
      1.093    2.881e-05   2.2252e-05 
      1.094     8.25e-06  6.37374e-06 
      1.095    2.377e-05  1.83689e-05 
      1.096    3.495e-05  2.70156e-05 
      1.097     8.81e-06  6.81377e-06 
      1.098    1.616e-05  1.25016e-05 
      1.099    1.755e-05   1.3579e-05 
        1.1    2.586e-05   2.0016e-05 
      1.101    4.132e-05  3.19932e-05 
      1.102    2.206e-05  1.70833e-05 
      1.103    4.296e-05  3.32842e-05 
      1.104    1.816e-05  1.40732e-05 
      1.105     4.07e-05  3.15489e-05 
      1.106    2.298e-05  1.78177e-05 
      1.107     8.02e-06   6.2198e-06 
      1.108    2.323e-05  1.80243e-05 
      1.109    2.753e-05   2.1364e-05 
       1.11        8e-06  6.20964e-06 
      1.111    1.753e-05  1.36084e-05 
      1.112    4.184e-05  3.24839e-05 
      1.113    3.457e-05  2.68506e-05 
      1.114     9.58e-06  7.44165e-06 
      1.115    3.345e-05  2.59866e-05 
      1.116    4.997e-05  3.88282e-05 
      1.117    3.481e-05  2.70485e-05 
      1.118     3.63e-06  2.82118e-06 
      1.119    2.603e-05  2.02346e-05 
       1.12    1.583e-05  1.23066e-05 
      1.121     1.96e-05  1.52408e-05 
      1.122    1.842e-05  1.43232e-05 
      1.123    1.087e-05  8.45313e-06 
      1.124    2.276e-05  1.77033e-05 
      1.125    2.019e-05  1.57056e-05 
      1.126    1.991e-05  1.54878e-05 
      1.127    2.381e-05  1.85211e-05 
      1.128     6.45e-06  5.01726e-06 
      1.129    1.391e-05  1.08211e-05 
       1.13    3.285e-05  2.55606e-05 
      1.131    5.859e-05  4.55917e-05 
      1.132     8.03e-06  6.24773e-06 
      1.133    1.776e-05  1.38175e-05 
      1.134    1.545e-05  1.20187e-05 
      1.135    6.933e-05  5.39477e-05 
      1.136    2.213e-05  1.72192e-05 
      1.137    3.194e-05   2.4849e-05 
      1.138    2.682e-05  2.08647e-05 
      1.139     6.38e-06  4.96267e-06 
       1.14    3.166e-05  2.46308e-05 
      1.141    1.376e-05  1.07037e-05 
      1.142    1.868e-05  1.45263e-05 
      1.143    2.581e-05  2.00684e-05 
      1.144     1.68e-06  1.30586e-06 
      1.145    2.275e-05  1.76813e-05 
      1.146     6.68e-06  5.19163e-06 
      1.147     6.91e-06  5.36869e-06 
      1.148    3.473e-05   2.6977e-05 
      1.149    2.583e-05  2.00613e-05 
       1.15    1.298e-05  1.00779e-05 
      1.151    1.891e-05  1.46811e-05 
      1.152     2.56e-06  1.98694e-06 
      1.153    2.274e-05  1.76413e-05 
      1.154    1.526e-05  1.18351e-05 
      1.155     5.82e-06  4.51201e-06 
      1.156    2.034e-05  1.57664e-05 
      1.157    2.891e-05  2.24006e-05 
      1.158     8.01e-06  6.20403e-06 
      1.159    3.417e-05  2.64612e-05 
       1.16     2.25e-06  1.74157e-06 
      1.161     5.12e-06  3.96246e-06 
      1.162     2.98e-06  2.30544e-06 
      1.163    3.758e-05  2.90628e-05 
      1.164    1.114e-05  8.61135e-06 
      1.165     1.64e-05  1.26714e-05 
      1.166    1.731e-05  1.33726e-05 
      1.167    4.438e-05  3.42727e-05 
      1.168    3.651e-05  2.81818e-05 
      1.169    1.386e-05  1.06948e-05 
       1.17    3.135e-05  2.41844e-05 
      1.171    4.724e-05  3.64246e-05 
      1.172    3.928e-05  3.02754e-05 
      1.173    2.166e-05  1.66864e-05 
      1.174    3.601e-05  2.77338e-05 
      1.175    1.724e-05  1.32701e-05 
      1.176    6.381e-05  4.90921e-05 
      1.177    1.131e-05  8.69704e-06 
      1.178    2.625e-05  2.01755e-05 
      1.179    1.216e-05  9.34347e-06 
       1.18     3.03e-05  2.32704e-05 
      1.181    3.099e-05    2.379e-05 
      1.182    2.507e-05  1.92392e-05 
      1.183     2.44e-05  1.87153e-05 
      1.184    3.596e-05  2.75671e-05 
      1.185    3.591e-05  2.75139e-05 
      1.186    3.367e-05   2.5792e-05 
      1.187     1.14e-05  8.72886e-06 
      1.188    3.981e-05  3.04656e-05 
      1.189    2.893e-05  2.21274e-05 
       1.19    1.766e-05   1.3503e-05 
      1.191     4.04e-06  3.08753e-06 
      1.192     7.87e-06  6.01166e-06 
      1.193    1.459e-05  1.11419e-05 
      1.194     8.96e-06  6.83915e-06 
      1.195     4.57e-06  3.48657e-06 
      1.196    1.536e-05  1.17129e-05 
      1.197    1.254e-05   9.5599e-06 
      1.198    2.573e-05  1.96037e-05 
      1.199     9.11e-06  6.93756e-06 
        1.2      7.1e-06  5.40485e-06 
      1.201  1.40519e-06  1.06907e-06 
      1.202          0.0          0.0 
      1.203          0.0          0.0 
      1.204          0.0          0.0 
      1.205          0.0          0.0 
      1.206          0.0          0.0 
      1.207          0.0          0.0 
      1.208          0.0          0.0 
      1.209          0.0          0.0 
       1.21          0.0          0.0 
      1.211          0.0          0.0 
      1.212          0.0          0.0 
      1.213          0.0          0.0 
      1.214          0.0          0.0 
      1.215          0.0          0.0 
      1.216          0.0          0.0 
      1.217          0.0          0.0 
      1.218          0.0          0.0 
      1.219          0.0          0.0 
       1.22          0.0          0.0 
      1.221          0.0          0.0 
      1.222          0.0          0.0 
      1.223          0.0          0.0 
      1.224          0.0          0.0 
      1.225          0.0          0.0 
      1.226          0.0          0.0 
      1.227          0.0          0.0 
      1.228          0.0          0.0 
      1.229          0.0          0.0 
       1.23          0.0          0.0 
      1.231          0.0          0.0 
      1.232          0.0          0.0 
      1.233          0.0          0.0 
      1.234          0.0          0.0 
      1.235          0.0          0.0 
      1.236          0.0          0.0 
      1.237          0.0          0.0 
      1.238          0.0          0.0 
      1.239          0.0          0.0 
       1.24          0.0          0.0 
      1.241          0.0          0.0 
      1.242          0.0          0.0 
      1.243          0.0          0.0 
      1.244          0.0          0.0 
      1.245          0.0          0.0 
      1.246          0.0          0.0 
      1.247          0.0          0.0 
      1.248          0.0          0.0 
      1.249          0.0          0.0 
       1.25          0.0          0.0 
      1.251          0.0          0.0 
      1.252          0.0          0.0 
      1.253          0.0          0.0 
      1.254          0.0          0.0 
      1.255          0.0          0.0 
      1.256          0.0          0.0 
      1.257          0.0          0.0 
      1.258          0.0          0.0 
      1.259          0.0          0.0 
       1.26          0.0          0.0 
      1.261          0.0          0.0 
      1.262          0.0          0.0 
      1.263          0.0          0.0 
      1.264          0.0          0.0 
      1.265          0.0          0.0 
      1.266          0.0          0.0 
      1.267          0.0          0.0 
      1.268          0.0          0.0 
      1.269          0.0          0.0 
       1.27          0.0          0.0 
      1.271          0.0          0.0 
      1.272          0.0          0.0 
      1.273          0.0          0.0 
      1.274          0.0          0.0 
      1.275          0.0          0.0 
      1.276          0.0          0.0 
      1.277          0.0          0.0 
      1.278          0.0          0.0 
      1.279          0.0          0.0 
       1.28          0.0          0.0 
      1.281          0.0          0.0 
      1.282          0.0          0.0 
      1.283          0.0          0.0 
      1.284          0.0          0.0 
      1.285          0.0          0.0 
      1.286          0.0          0.0 
      1.287          0.0          0.0 
      1.288          0.0          0.0 
      1.289          0.0          0.0 
       1.29          0.0          0.0 
      1.291          0.0          0.0 
      1.292          0.0          0.0 
      1.293          0.0          0.0 
      1.294          0.0          0.0 
      1.295   5.2561e-06  3.74459e-06 
      1.296  1.60533e-05  1.14292e-05 
      1.297  1.81072e-05  1.28817e-05 
      1.298  1.71416e-05  1.21853e-05 
      1.299  1.12956e-05  8.02515e-06 
        1.3  1.20329e-05  8.54066e-06 
      1.301  1.57505e-05  1.11714e-05 
      1.302  1.27964e-05  9.06976e-06 
      1.303  8.06952e-06  5.71416e-06 
      1.304  1.13929e-06  8.06173e-07 
      1.305   1.5205e-08  1.07506e-08 
      1.306   3.2049e-07  2.26438e-07 
      1.307  1.63273e-06  1.15276e-06 
      1.308  7.38186e-06  5.20763e-06 
      1.309  1.56207e-05  1.10095e-05 
       1.31  7.20654e-06  5.07609e-06 
      1.311  3.61562e-06  2.54458e-06 
      1.312  7.11052e-06  4.99931e-06 
      1.313  1.10066e-05  7.73349e-06 
      1.314  1.58329e-05  1.11151e-05 
      1.315  2.42107e-05  1.69799e-05 
      1.316  3.61137e-05  2.53085e-05 
      1.317  5.05608e-05  3.54106e-05 
      1.318  4.63392e-05  3.24222e-05 
      1.319  4.30077e-05  3.00682e-05 
       1.32  4.21245e-05  2.94286e-05 
      1.321  4.35236e-05  3.03821e-05 
      1.322  4.37823e-05   3.0532e-05 
      1.323  3.32538e-05  2.31716e-05 
