 Wavelength  FilterTrans          PCE 
      0.649          0.0          0.0 
       0.65          0.0          0.0 
      0.651          0.0          0.0 
      0.652          0.0          0.0 
      0.653          0.0          0.0 
      0.654          0.0          0.0 
      0.655          0.0          0.0 
      0.656          0.0          0.0 
      0.657          0.0          0.0 
      0.658          0.0          0.0 
      0.659          0.0          0.0 
       0.66          0.0          0.0 
      0.661          0.0          0.0 
      0.662          0.0          0.0 
      0.663          0.0          0.0 
      0.664          0.0          0.0 
      0.665          0.0          0.0 
      0.666          0.0          0.0 
      0.667          0.0          0.0 
      0.668          0.0          0.0 
      0.669          0.0          0.0 
       0.67          0.0          0.0 
      0.671          0.0          0.0 
      0.672          0.0          0.0 
      0.673          0.0          0.0 
      0.674          0.0          0.0 
      0.675          0.0          0.0 
      0.676          0.0          0.0 
      0.677          0.0          0.0 
      0.678          0.0          0.0 
      0.679          0.0          0.0 
       0.68          0.0          0.0 
      0.681          0.0          0.0 
      0.682          0.0          0.0 
      0.683          0.0          0.0 
      0.684          0.0          0.0 
      0.685          0.0          0.0 
      0.686          0.0          0.0 
      0.687          0.0          0.0 
      0.688          0.0          0.0 
      0.689          0.0          0.0 
       0.69  1.09866e-08  6.48298e-09 
      0.691  1.67168e-08  9.91856e-09 
      0.692  1.71528e-08   1.0232e-08 
      0.693          0.0          0.0 
      0.694          0.0          0.0 
      0.695          0.0          0.0 
      0.696          0.0          0.0 
      0.697          0.0          0.0 
      0.698          0.0          0.0 
      0.699          0.0          0.0 
        0.7          0.0          0.0 
      0.701          0.0          0.0 
      0.702  1.17493e-08  7.36509e-09 
      0.703  1.56202e-08  9.83595e-09 
      0.704  1.80774e-08  1.14328e-08 
      0.705  2.22935e-08  1.41595e-08 
      0.706  1.46481e-08   9.3429e-09 
      0.707          0.0          0.0 
      0.708          0.0          0.0 
      0.709          0.0          0.0 
       0.71          0.0          0.0 
      0.711          0.0          0.0 
      0.712          0.0          0.0 
      0.713          0.0          0.0 
      0.714          0.0          0.0 
      0.715          0.0          0.0 
      0.716          0.0          0.0 
      0.717          0.0          0.0 
      0.718          0.0          0.0 
      0.719          0.0          0.0 
       0.72          0.0          0.0 
      0.721          0.0          0.0 
      0.722          0.0          0.0 
      0.723          0.0          0.0 
      0.724          0.0          0.0 
      0.725          0.0          0.0 
      0.726          0.0          0.0 
      0.727          0.0          0.0 
      0.728          0.0          0.0 
      0.729          0.0          0.0 
       0.73          0.0          0.0 
      0.731          0.0          0.0 
      0.732          0.0          0.0 
      0.733          0.0          0.0 
      0.734          0.0          0.0 
      0.735          0.0          0.0 
      0.736          0.0          0.0 
      0.737          0.0          0.0 
      0.738          0.0          0.0 
      0.739          0.0          0.0 
       0.74          0.0          0.0 
      0.741          0.0          0.0 
      0.742          0.0          0.0 
      0.743          0.0          0.0 
      0.744          0.0          0.0 
      0.745          0.0          0.0 
      0.746          0.0          0.0 
      0.747          0.0          0.0 
      0.748          0.0          0.0 
      0.749          0.0          0.0 
       0.75          0.0          0.0 
      0.751          0.0          0.0 
      0.752          0.0          0.0 
      0.753          0.0          0.0 
      0.754          0.0          0.0 
      0.755          0.0          0.0 
      0.756          0.0          0.0 
      0.757          0.0          0.0 
      0.758          0.0          0.0 
      0.759          0.0          0.0 
       0.76          0.0          0.0 
      0.761          0.0          0.0 
      0.762          0.0          0.0 
      0.763          0.0          0.0 
      0.764          0.0          0.0 
      0.765          0.0          0.0 
      0.766          0.0          0.0 
      0.767          0.0          0.0 
      0.768          0.0          0.0 
      0.769          0.0          0.0 
       0.77          0.0          0.0 
      0.771          0.0          0.0 
      0.772          0.0          0.0 
      0.773          0.0          0.0 
      0.774          0.0          0.0 
      0.775          0.0          0.0 
      0.776          0.0          0.0 
      0.777          0.0          0.0 
      0.778          0.0          0.0 
      0.779          0.0          0.0 
       0.78          0.0          0.0 
      0.781          0.0          0.0 
      0.782          0.0          0.0 
      0.783          0.0          0.0 
      0.784          0.0          0.0 
      0.785          0.0          0.0 
      0.786          0.0          0.0 
      0.787          0.0          0.0 
      0.788          0.0          0.0 
      0.789          0.0          0.0 
       0.79          0.0          0.0 
      0.791          0.0          0.0 
      0.792          0.0          0.0 
      0.793          0.0          0.0 
      0.794          0.0          0.0 
      0.795          0.0          0.0 
      0.796          0.0          0.0 
      0.797          0.0          0.0 
      0.798          0.0          0.0 
      0.799          0.0          0.0 
        0.8          0.0          0.0 
      0.801          0.0          0.0 
      0.802          0.0          0.0 
      0.803          0.0          0.0 
      0.804          0.0          0.0 
      0.805          0.0          0.0 
      0.806          0.0          0.0 
      0.807          0.0          0.0 
      0.808          0.0          0.0 
      0.809          0.0          0.0 
       0.81          0.0          0.0 
      0.811          0.0          0.0 
      0.812          0.0          0.0 
      0.813          0.0          0.0 
      0.814          0.0          0.0 
      0.815          0.0          0.0 
      0.816          0.0          0.0 
      0.817          0.0          0.0 
      0.818          0.0          0.0 
      0.819          0.0          0.0 
       0.82          0.0          0.0 
      0.821          0.0          0.0 
      0.822          0.0          0.0 
      0.823          0.0          0.0 
      0.824          0.0          0.0 
      0.825          0.0          0.0 
      0.826          0.0          0.0 
      0.827          0.0          0.0 
      0.828          0.0          0.0 
      0.829          0.0          0.0 
       0.83          0.0          0.0 
      0.831          0.0          0.0 
      0.832          0.0          0.0 
      0.833          0.0          0.0 
      0.834          0.0          0.0 
      0.835          0.0          0.0 
      0.836          0.0          0.0 
      0.837          0.0          0.0 
      0.838          0.0          0.0 
      0.839          0.0          0.0 
       0.84          0.0          0.0 
      0.841          0.0          0.0 
      0.842          0.0          0.0 
      0.843          0.0          0.0 
      0.844          0.0          0.0 
      0.845          0.0          0.0 
      0.846          0.0          0.0 
      0.847          0.0          0.0 
      0.848          0.0          0.0 
      0.849          0.0          0.0 
       0.85          0.0          0.0 
      0.851          0.0          0.0 
      0.852          0.0          0.0 
      0.853          0.0          0.0 
      0.854          0.0          0.0 
      0.855   1.5682e-08  1.03183e-08 
      0.856  2.26629e-08  1.49039e-08 
      0.857  3.40514e-08  2.23818e-08 
      0.858  5.26887e-08   3.4621e-08 
      0.859  8.23613e-08  5.40967e-08 
       0.86  1.29729e-07  8.51754e-08 
      0.861  1.96914e-07  1.29243e-07 
      0.862  2.79256e-07  1.83215e-07 
      0.863  3.65999e-07  2.40045e-07 
      0.864  4.67088e-07  3.06241e-07 
      0.865   5.6315e-07  3.69172e-07 
      0.866  6.36566e-07  4.17156e-07 
      0.867  6.90373e-07  4.52321e-07 
      0.868  7.33357e-07  4.80417e-07 
      0.869   7.7466e-07  5.07379e-07 
       0.87  8.31829e-07  5.44746e-07 
      0.871  8.96771e-07  5.87186e-07 
      0.872  9.55754e-07   6.2584e-07 
      0.873  1.02172e-06  6.68934e-07 
      0.874  1.09093e-06  7.14284e-07 
      0.875  1.15227e-06   7.5435e-07 
      0.876  1.17146e-06  7.67054e-07 
      0.877  1.13394e-06  7.42469e-07 
      0.878  1.06397e-06  6.96781e-07 
      0.879  9.99804e-07  6.54684e-07 
       0.88  9.72499e-07  6.36853e-07 
      0.881  1.00002e-06   6.5517e-07 
      0.882  1.05193e-06  6.89346e-07 
      0.883  1.10446e-06  7.24095e-07 
      0.884  1.16257e-06  7.62385e-07 
      0.885   1.2478e-06  8.18582e-07 
      0.886  1.37477e-06  9.02399e-07 
      0.887  1.56521e-06    1.028e-06 
      0.888  1.79628e-06  1.17997e-06 
      0.889  2.03641e-06  1.33848e-06 
       0.89  2.25227e-06  1.48121e-06 
      0.891  2.38734e-06  1.57056e-06 
      0.892  2.42798e-06  1.59788e-06 
      0.893  2.33496e-06  1.53751e-06 
      0.894   2.1575e-06  1.42131e-06 
      0.895  1.91433e-06  1.26168e-06 
      0.896  1.65025e-06  1.08837e-06 
      0.897  1.43182e-06  9.44747e-07 
      0.898  1.26767e-06  8.36917e-07 
      0.899  1.17729e-06  7.77604e-07 
        0.9   1.1695e-06  7.72924e-07 
      0.901  1.21361e-06  8.02735e-07 
      0.902  1.26901e-06   8.3998e-07 
      0.903  1.31263e-06  8.69565e-07 
      0.904   1.3249e-06  8.78219e-07 
      0.905  1.28209e-06  8.50449e-07 
      0.906  1.25381e-06   8.3237e-07 
      0.907  1.25499e-06  8.33944e-07 
      0.908  1.28728e-06  8.56099e-07 
      0.909  1.33663e-06  8.89471e-07 
       0.91  1.38462e-06  9.22347e-07 
      0.911  1.40768e-06  9.38614e-07 
      0.912  1.41658e-06  9.45485e-07 
      0.913  1.44825e-06   9.6734e-07 
      0.914  1.49374e-06  9.98816e-07 
      0.915  1.57336e-06  1.05296e-06 
      0.916  1.64387e-06   1.1011e-06 
      0.917  1.69763e-06  1.13832e-06 
      0.918  1.71456e-06  1.15093e-06 
      0.919  1.71991e-06  1.15552e-06 
       0.92  1.75805e-06  1.18246e-06 
      0.921   1.8107e-06  1.21925e-06 
      0.922  1.85401e-06  1.24966e-06 
      0.923  1.85737e-06  1.25337e-06 
      0.924  1.81781e-06  1.22795e-06 
      0.925  1.72264e-06   1.1651e-06 
      0.926  1.61804e-06  1.09535e-06 
      0.927  1.53381e-06  1.03953e-06 
      0.928  1.45462e-06  9.86955e-07 
      0.929  1.39275e-06  9.46185e-07 
       0.93  1.34745e-06  9.16357e-07 
      0.931  1.29268e-06  8.80208e-07 
      0.932  1.22142e-06  8.32391e-07 
      0.933  1.16693e-06  7.96349e-07 
      0.934  1.11211e-06   7.5958e-07 
      0.935  1.05243e-06  7.19591e-07 
      0.936  1.02983e-06   7.0503e-07 
      0.937  1.02602e-06  7.03086e-07 
      0.938  1.00939e-06  6.92412e-07 
      0.939  1.00183e-06  6.88113e-07 
       0.94  1.00002e-06  6.87585e-07 
      0.941  9.94249e-07  6.84354e-07 
      0.942  1.01338e-06  6.98406e-07 
      0.943  1.05439e-06  7.27507e-07 
      0.944  1.07216e-06  7.40484e-07 
      0.945  1.05021e-06  7.26318e-07 
      0.946  1.01621e-06  7.03482e-07 
      0.947  1.00179e-06  6.94309e-07 
      0.948  1.00961e-06   7.0053e-07 
      0.949  1.03473e-06  7.18807e-07 
       0.95  1.09245e-06  7.59771e-07 
      0.951  1.17908e-06  8.20811e-07 
      0.952   1.3101e-06   9.1295e-07 
      0.953  1.47853e-06  1.03126e-06 
      0.954  1.68155e-06  1.17408e-06 
      0.955  1.83184e-06   1.2805e-06 
      0.956  1.95289e-06  1.36653e-06 
      0.957  2.07836e-06   1.4558e-06 
      0.958  2.16042e-06  1.51483e-06 
      0.959  2.21737e-06  1.55622e-06 
       0.96  2.23038e-06  1.56696e-06 
      0.961  2.21039e-06  1.55441e-06 
      0.962  2.14516e-06  1.51034e-06 
      0.963  2.07628e-06  1.46314e-06 
      0.964  1.98654e-06  1.40142e-06 
      0.965  1.83538e-06  1.29616e-06 
      0.966  1.65802e-06  1.17217e-06 
      0.967  1.47422e-06  1.04347e-06 
      0.968  1.29959e-06  9.20743e-07 
      0.969  1.15127e-06  8.16539e-07 
       0.97  1.02407e-06  7.27181e-07 
      0.971  9.35792e-07  6.65152e-07 
      0.972  9.04144e-07  6.43319e-07 
      0.973  9.43046e-07   6.7173e-07 
      0.974  1.05865e-06  7.54908e-07 
      0.975   1.2445e-06  8.88413e-07 
      0.976  1.49431e-06   1.0679e-06 
      0.977  1.78281e-06   1.2752e-06 
      0.978  2.11124e-06  1.51178e-06 
      0.979  2.44748e-06  1.75445e-06 
       0.98  2.75589e-06  1.97769e-06 
      0.981  3.02838e-06  2.17545e-06 
      0.982  3.24103e-06  2.33072e-06 
      0.983  3.37464e-06  2.42874e-06 
      0.984  3.44279e-06     2.48e-06 
      0.985  3.47475e-06  2.50582e-06 
      0.986  3.47939e-06  2.51171e-06 
      0.987   3.4633e-06  2.50232e-06 
      0.988  3.41641e-06  2.47065e-06 
      0.989  3.31674e-06  2.40099e-06 
       0.99  3.12678e-06  2.26548e-06 
      0.991  2.86004e-06  2.07437e-06 
      0.992  2.54086e-06  1.84421e-06 
      0.993  2.21162e-06  1.60677e-06 
      0.994  1.91448e-06  1.39223e-06 
      0.995  1.63136e-06   1.1872e-06 
      0.996  1.39799e-06  1.01841e-06 
      0.997  1.32749e-06  9.67862e-07 
      0.998  1.61537e-06  1.17874e-06 
      0.999  2.13088e-06   1.5562e-06 
        1.0   2.7418e-06  2.00441e-06 
      1.001  3.19526e-06  2.33755e-06 
      1.002  3.43483e-06  2.51509e-06 
      1.003  4.12561e-06   3.0239e-06 
      1.004  4.90536e-06   3.5975e-06 
      1.005  5.17678e-06  3.80042e-06 
      1.006  4.95388e-06  3.63996e-06 
      1.007  4.67081e-06  3.43393e-06 
      1.008  4.42301e-06  3.25505e-06 
      1.009  4.67777e-06  3.44478e-06 
       1.01  4.87262e-06  3.59153e-06 
      1.011  4.44796e-06  3.28142e-06 
      1.012  3.98869e-06   2.9445e-06 
      1.013  4.15433e-06  3.06952e-06 
      1.014  4.71056e-06   3.4831e-06 
      1.015  4.68152e-06  3.46432e-06 
      1.016  4.60136e-06  3.40758e-06 
      1.017  4.33409e-06  3.21247e-06 
      1.018  4.30445e-06  3.19228e-06 
      1.019  4.82216e-06  3.57969e-06 
       1.02  5.22144e-06  3.87864e-06 
      1.021  5.07913e-06  3.77622e-06 
      1.022  4.81053e-06  3.57857e-06 
      1.023  5.14298e-06   3.8292e-06 
      1.024  5.23381e-06  3.89977e-06 
      1.025   5.1955e-06  3.87343e-06 
      1.026  5.40536e-06  4.03384e-06 
      1.027  5.04635e-06  3.76845e-06 
      1.028  4.73232e-06  3.53699e-06 
      1.029   4.4909e-06  3.35845e-06 
       1.03  4.16313e-06  3.11533e-06 
      1.031  4.00796e-06  3.00191e-06 
      1.032  4.30279e-06  3.22395e-06 
      1.033  4.63923e-06  3.47802e-06 
      1.034   4.5238e-06  3.39389e-06 
      1.035  4.41145e-06  3.31183e-06 
      1.036  4.41055e-06  3.31303e-06 
      1.037  4.77561e-06  3.58979e-06 
      1.038   5.3607e-06  4.03184e-06 
      1.039  5.32074e-06  4.00405e-06 
       1.04  4.86357e-06  3.66287e-06 
      1.041  4.67886e-06  3.52497e-06 
      1.042  4.35254e-06  3.28088e-06 
      1.043  4.56935e-06  3.44611e-06 
      1.044  4.41301e-06  3.33043e-06 
      1.045  4.31778e-06   3.2603e-06 
      1.046  4.06888e-06  3.07363e-06 
      1.047  3.96774e-06  2.99879e-06 
      1.048  4.23076e-06  3.19996e-06 
      1.049  4.01537e-06  3.03807e-06 
       1.05  3.98015e-06  3.01266e-06 
      1.051  3.71295e-06  2.81225e-06 
      1.052  3.76128e-06   2.8501e-06 
      1.053  3.71024e-06  2.81326e-06 
      1.054  3.34944e-06  2.54058e-06 
      1.055  3.19027e-06   2.4209e-06 
      1.056  3.05473e-06  2.31955e-06 
      1.057  3.24655e-06  2.46627e-06 
      1.058  3.52379e-06  2.67862e-06 
      1.059  3.56435e-06  2.71061e-06 
       1.06  3.61003e-06   2.7465e-06 
      1.061  3.39435e-06  2.58359e-06 
      1.062  3.50933e-06  2.67232e-06 
      1.063  3.63121e-06  2.76639e-06 
      1.064  3.42698e-06  2.61234e-06 
      1.065  3.18753e-06  2.43089e-06 
      1.066  3.06475e-06  2.33831e-06 
      1.067  3.10946e-06  2.37349e-06 
      1.068  3.01333e-06  2.30089e-06 
      1.069  2.85559e-06  2.18142e-06 
       1.07  2.91509e-06  2.22786e-06 
      1.071  3.03776e-06  2.32259e-06 
      1.072  3.11294e-06  2.38185e-06 
      1.073  3.02245e-06  2.31358e-06 
      1.074  2.90348e-06  2.22344e-06 
      1.075  2.75229e-06  2.10878e-06 
      1.076  3.02813e-06  2.32133e-06 
      1.077  3.17953e-06  2.43861e-06 
      1.078  2.85972e-06  2.19424e-06 
      1.079  2.93382e-06  2.25203e-06 
       1.08  3.20507e-06   2.4618e-06 
      1.081  3.18089e-06  2.44457e-06 
      1.082  3.01403e-06   2.3171e-06 
      1.083  3.20944e-06  2.46841e-06 
      1.084   3.0013e-06  2.30935e-06 
      1.085  2.86616e-06  2.20634e-06 
      1.086  2.90352e-06  2.23601e-06 
      1.087  2.55406e-06  1.96796e-06 
      1.088  2.21915e-06  1.71046e-06 
      1.089  2.47119e-06  1.90598e-06 
       1.09  2.69687e-06  2.08072e-06 
      1.091  2.49957e-06  1.92901e-06 
      1.092  2.31202e-06  1.78489e-06 
      1.093  2.47251e-06   1.9097e-06 
      1.094  2.52826e-06  1.95327e-06 
      1.095  2.55503e-06  1.97447e-06 
      1.096  2.59645e-06    2.007e-06 
      1.097  2.33994e-06  1.80974e-06 
      1.098  2.24844e-06  1.73943e-06 
      1.099  2.22823e-06  1.72405e-06 
        1.1  2.25438e-06  1.74492e-06 
      1.101  2.15704e-06  1.67015e-06 
      1.102  2.13411e-06  1.65265e-06 
      1.103  2.40545e-06  1.86367e-06 
      1.104  2.44875e-06  1.89767e-06 
      1.105  2.25337e-06  1.74672e-06 
      1.106  2.45207e-06  1.90123e-06 
      1.107  2.40468e-06  1.86492e-06 
      1.108  2.36549e-06   1.8354e-06 
      1.109  2.43631e-06  1.89064e-06 
       1.11  2.69703e-06  2.09345e-06 
      1.111  2.46682e-06  1.91498e-06 
      1.112  2.31482e-06  1.79719e-06 
      1.113  2.70794e-06  2.10326e-06 
      1.114  2.67755e-06  2.07989e-06 
      1.115  2.80879e-06  2.18209e-06 
      1.116  2.88785e-06  2.24395e-06 
      1.117  2.94504e-06  2.28839e-06 
      1.118  2.70184e-06  2.09983e-06 
      1.119  2.75611e-06  2.14248e-06 
       1.12   2.9448e-06  2.28936e-06 
      1.121  2.75562e-06  2.14274e-06 
      1.122  2.54909e-06  1.98215e-06 
      1.123  2.35164e-06  1.82877e-06 
      1.124   2.2847e-06   1.7771e-06 
      1.125  2.18086e-06  1.69647e-06 
      1.126  2.36533e-06  1.83997e-06 
      1.127  2.34783e-06  1.82631e-06 
      1.128  2.19056e-06  1.70397e-06 
      1.129  2.22612e-06  1.73178e-06 
       1.13  2.31221e-06  1.79913e-06 
      1.131  2.37044e-06  1.84455e-06 
      1.132  2.39516e-06  1.86355e-06 
      1.133  2.49515e-06  1.94126e-06 
      1.134  2.39318e-06  1.86168e-06 
      1.135  2.22245e-06  1.72935e-06 
      1.136   2.1076e-06  1.63991e-06 
      1.137  1.89012e-06   1.4705e-06 
      1.138  1.91029e-06  1.48612e-06 
      1.139  2.13314e-06  1.65926e-06 
       1.14  2.18951e-06  1.70339e-06 
      1.141  2.17263e-06  1.69005e-06 
      1.142  2.37695e-06  1.84841e-06 
      1.143  2.43924e-06  1.89661e-06 
      1.144  2.48173e-06  1.92904e-06 
      1.145  2.60177e-06   2.0221e-06 
      1.146  2.35945e-06  1.83374e-06 
      1.147  1.95282e-06  1.51723e-06 
      1.148  1.97439e-06  1.53364e-06 
      1.149  1.89903e-06  1.47491e-06 
       1.15  1.80472e-06  1.40122e-06 
      1.151  1.83613e-06  1.42552e-06 
      1.152  1.84582e-06  1.43263e-06 
      1.153  2.07559e-06   1.6102e-06 
      1.154  2.45487e-06   1.9039e-06 
      1.155  2.89635e-06  2.24542e-06 
      1.156  3.01856e-06  2.33981e-06 
      1.157  3.11109e-06  2.41059e-06 
      1.158  3.10567e-06  2.40545e-06 
      1.159  3.13556e-06  2.42817e-06 
       1.16  3.22336e-06  2.49498e-06 
      1.161  3.29625e-06  2.55103e-06 
      1.162   3.1175e-06  2.41182e-06 
      1.163  2.84096e-06  2.19708e-06 
      1.164  2.81212e-06   2.1738e-06 
      1.165  2.99621e-06  2.31502e-06 
      1.166  3.00923e-06  2.32474e-06 
      1.167  2.89726e-06  2.23743e-06 
      1.168  2.93259e-06  2.26364e-06 
      1.169  2.80941e-06  2.16782e-06 
       1.17  2.92682e-06  2.25784e-06 
      1.171  3.02488e-06  2.33234e-06 
      1.172  2.84172e-06  2.19028e-06 
      1.173  2.72304e-06  2.09778e-06 
      1.174  2.76399e-06  2.12874e-06 
      1.175   2.7961e-06  2.15223e-06 
      1.176  3.07225e-06  2.36363e-06 
      1.177  3.13904e-06  2.41383e-06 
      1.178  2.99545e-06  2.30228e-06 
      1.179  3.06441e-06  2.35462e-06 
       1.18  3.06687e-06  2.35535e-06 
      1.181  2.98589e-06  2.29217e-06 
      1.182  3.00484e-06  2.30597e-06 
      1.183   2.9911e-06  2.29424e-06 
      1.184  2.79202e-06  2.14038e-06 
      1.185  2.77774e-06  2.12828e-06 
      1.186  2.94294e-06  2.25436e-06 
      1.187  2.75874e-06  2.11234e-06 
      1.188  2.70195e-06  2.06773e-06 
      1.189  2.80308e-06  2.14396e-06 
       1.19  2.65209e-06  2.02781e-06 
      1.191    2.686e-06  2.05275e-06 
      1.192  2.53399e-06  1.93564e-06 
      1.193  2.46199e-06  1.88014e-06 
      1.194  2.37823e-06   1.8153e-06 
      1.195  2.36959e-06  1.80782e-06 
      1.196  2.34229e-06  1.78613e-06 
      1.197  2.22944e-06  1.69962e-06 
      1.198  2.62826e-06  2.00247e-06 
      1.199  3.14889e-06  2.39798e-06 
        1.2  3.70292e-06  2.81883e-06 
      1.201  3.63557e-06  2.76595e-06 
      1.202  3.62719e-06  2.75766e-06 
      1.203  4.01353e-06  3.05025e-06 
      1.204  4.34712e-06  3.30149e-06 
      1.205  4.36891e-06  3.31574e-06 
      1.206  4.24681e-06  3.22189e-06 
      1.207  3.76326e-06  2.85306e-06 
      1.208  3.43175e-06  2.59993e-06 
      1.209  3.63242e-06  2.75093e-06 
       1.21  3.81138e-06  2.88439e-06 
      1.211  3.69587e-06  2.79509e-06 
      1.212  3.70793e-06  2.80294e-06 
      1.213  3.75466e-06  2.83635e-06 
      1.214  3.38501e-06  2.55511e-06 
      1.215  3.27828e-06  2.47367e-06 
      1.216  3.05441e-06  2.30319e-06 
      1.217  3.06738e-06  2.31116e-06 
      1.218  3.18831e-06  2.40118e-06 
      1.219  3.35183e-06  2.52257e-06 
       1.22  3.23242e-06  2.43079e-06 
      1.221  3.24772e-06  2.44125e-06 
      1.222  3.30549e-06  2.48306e-06 
      1.223  3.62808e-06  2.72392e-06 
      1.224  3.86574e-06  2.90048e-06 
      1.225  3.75361e-06  2.81446e-06 
      1.226  3.37731e-06  2.53094e-06 
      1.227  3.15152e-06   2.3602e-06 
      1.228  3.24636e-06  2.42938e-06 
      1.229   3.1743e-06  2.37418e-06 
       1.23  3.29426e-06  2.46225e-06 
      1.231   3.2984e-06  2.46415e-06 
      1.232  3.53469e-06  2.63853e-06 
      1.233  3.53115e-06  2.63431e-06 
      1.234  3.61022e-06  2.69223e-06 
      1.235  3.51866e-06  2.62211e-06 
      1.236  3.65104e-06  2.71914e-06 
      1.237  4.03357e-06  3.00192e-06 
      1.238   4.3219e-06  3.21556e-06 
      1.239  4.45886e-06  3.31476e-06 
       1.24  4.66168e-06   3.4631e-06 
      1.241  5.18038e-06  3.84606e-06 
      1.242  5.58267e-06  4.14208e-06 
      1.243  6.20444e-06  4.60056e-06 
      1.244   6.2848e-06  4.65726e-06 
      1.245  6.24566e-06  4.62579e-06 
      1.246  6.67565e-06  4.94012e-06 
      1.247  7.39095e-06  5.46488e-06 
      1.248  7.61452e-06   5.6278e-06 
      1.249  7.76372e-06  5.73386e-06 
       1.25  8.05434e-06  5.94479e-06 
      1.251  8.62464e-06  6.36061e-06 
      1.252  9.17317e-06  6.76059e-06 
      1.253  9.47728e-06  6.97849e-06 
      1.254  9.84531e-06  7.24597e-06 
      1.255  1.01276e-05  7.44708e-06 
      1.256   1.0707e-05  7.86781e-06 
      1.257  1.15816e-05  8.50362e-06 
      1.258  1.29134e-05  9.47507e-06 
      1.259  1.38596e-05  1.01613e-05 
       1.26  1.54306e-05  1.13039e-05 
