 Wavelength  FilterTrans          PCE 
      0.649          0.0          0.0 
       0.65          0.0          0.0 
      0.651          0.0          0.0 
      0.652          0.0          0.0 
      0.653          0.0          0.0 
      0.654          0.0          0.0 
      0.655          0.0          0.0 
      0.656          0.0          0.0 
      0.657          0.0          0.0 
      0.658          0.0          0.0 
      0.659          0.0          0.0 
       0.66          0.0          0.0 
      0.661          0.0          0.0 
      0.662          0.0          0.0 
      0.663          0.0          0.0 
      0.664          0.0          0.0 
      0.665          0.0          0.0 
      0.666          0.0          0.0 
      0.667          0.0          0.0 
      0.668          0.0          0.0 
      0.669          0.0          0.0 
       0.67          0.0          0.0 
      0.671          0.0          0.0 
      0.672          0.0          0.0 
      0.673          0.0          0.0 
      0.674          0.0          0.0 
      0.675          0.0          0.0 
      0.676          0.0          0.0 
      0.677          0.0          0.0 
      0.678          0.0          0.0 
      0.679          0.0          0.0 
       0.68          0.0          0.0 
      0.681          0.0          0.0 
      0.682          0.0          0.0 
      0.683          0.0          0.0 
      0.684          0.0          0.0 
      0.685          0.0          0.0 
      0.686          0.0          0.0 
      0.687          0.0          0.0 
      0.688          0.0          0.0 
      0.689          0.0          0.0 
       0.69          0.0          0.0 
      0.691          0.0          0.0 
      0.692          0.0          0.0 
      0.693          0.0          0.0 
      0.694          0.0          0.0 
      0.695          0.0          0.0 
      0.696          0.0          0.0 
      0.697          0.0          0.0 
      0.698          0.0          0.0 
      0.699          0.0          0.0 
        0.7          0.0          0.0 
      0.701          0.0          0.0 
      0.702          0.0          0.0 
      0.703          0.0          0.0 
      0.704          0.0          0.0 
      0.705          0.0          0.0 
      0.706          0.0          0.0 
      0.707          0.0          0.0 
      0.708          0.0          0.0 
      0.709          0.0          0.0 
       0.71          0.0          0.0 
      0.711          0.0          0.0 
      0.712          0.0          0.0 
      0.713          0.0          0.0 
      0.714          0.0          0.0 
      0.715          0.0          0.0 
      0.716          0.0          0.0 
      0.717          0.0          0.0 
      0.718          0.0          0.0 
      0.719          0.0          0.0 
       0.72          0.0          0.0 
      0.721          0.0          0.0 
      0.722          0.0          0.0 
      0.723          0.0          0.0 
      0.724          0.0          0.0 
      0.725          0.0          0.0 
      0.726          0.0          0.0 
      0.727          0.0          0.0 
      0.728          0.0          0.0 
      0.729          0.0          0.0 
       0.73          0.0          0.0 
      0.731          0.0          0.0 
      0.732          0.0          0.0 
      0.733          0.0          0.0 
      0.734          0.0          0.0 
      0.735          0.0          0.0 
      0.736          0.0          0.0 
      0.737          0.0          0.0 
      0.738          0.0          0.0 
      0.739          0.0          0.0 
       0.74          0.0          0.0 
      0.741          0.0          0.0 
      0.742          0.0          0.0 
      0.743          0.0          0.0 
      0.744          0.0          0.0 
      0.745          0.0          0.0 
      0.746          0.0          0.0 
      0.747          0.0          0.0 
      0.748          0.0          0.0 
      0.749          0.0          0.0 
       0.75          0.0          0.0 
      0.751          0.0          0.0 
      0.752          0.0          0.0 
      0.753          0.0          0.0 
      0.754          0.0          0.0 
      0.755          0.0          0.0 
      0.756          0.0          0.0 
      0.757          0.0          0.0 
      0.758          0.0          0.0 
      0.759          0.0          0.0 
       0.76          0.0          0.0 
      0.761          0.0          0.0 
      0.762          0.0          0.0 
      0.763          0.0          0.0 
      0.764          0.0          0.0 
      0.765          0.0          0.0 
      0.766          0.0          0.0 
      0.767          0.0          0.0 
      0.768          0.0          0.0 
      0.769          0.0          0.0 
       0.77          0.0          0.0 
      0.771          0.0          0.0 
      0.772          0.0          0.0 
      0.773          0.0          0.0 
      0.774          0.0          0.0 
      0.775          0.0          0.0 
      0.776          0.0          0.0 
      0.777          0.0          0.0 
      0.778          0.0          0.0 
      0.779          0.0          0.0 
       0.78          0.0          0.0 
      0.781          0.0          0.0 
      0.782          0.0          0.0 
      0.783          0.0          0.0 
      0.784          0.0          0.0 
      0.785          0.0          0.0 
      0.786          0.0          0.0 
      0.787          0.0          0.0 
      0.788          0.0          0.0 
      0.789          0.0          0.0 
       0.79          0.0          0.0 
      0.791          0.0          0.0 
      0.792          0.0          0.0 
      0.793          0.0          0.0 
      0.794          0.0          0.0 
      0.795          0.0          0.0 
      0.796          0.0          0.0 
      0.797          0.0          0.0 
      0.798          0.0          0.0 
      0.799          0.0          0.0 
        0.8          0.0          0.0 
      0.801          0.0          0.0 
      0.802          0.0          0.0 
      0.803          0.0          0.0 
      0.804          0.0          0.0 
      0.805          0.0          0.0 
      0.806          0.0          0.0 
      0.807          0.0          0.0 
      0.808          0.0          0.0 
      0.809          0.0          0.0 
       0.81          0.0          0.0 
      0.811          0.0          0.0 
      0.812          0.0          0.0 
      0.813          0.0          0.0 
      0.814          0.0          0.0 
      0.815          0.0          0.0 
      0.816          0.0          0.0 
      0.817          0.0          0.0 
      0.818          0.0          0.0 
      0.819          0.0          0.0 
       0.82          0.0          0.0 
      0.821          0.0          0.0 
      0.822          0.0          0.0 
      0.823          0.0          0.0 
      0.824          0.0          0.0 
      0.825          0.0          0.0 
      0.826          0.0          0.0 
      0.827          0.0          0.0 
      0.828          0.0          0.0 
      0.829          0.0          0.0 
       0.83          0.0          0.0 
      0.831          0.0          0.0 
      0.832          0.0          0.0 
      0.833  0.000175554  0.000117303 
      0.834  0.000194177  0.000129654 
      0.835  0.000177078  0.000118105 
      0.836   0.00015328  0.000102161 
      0.837  0.000135662  9.03436e-05 
      0.838  0.000104126   6.9278e-05 
      0.839  0.000112216  7.46078e-05 
       0.84  9.60733e-05  6.38299e-05 
      0.841  8.06752e-05   5.3544e-05 
      0.842  6.48221e-05   4.2996e-05 
      0.843  5.86431e-05  3.88689e-05 
      0.844  5.38998e-05  3.57029e-05 
      0.845  3.26067e-05  2.15802e-05 
      0.846  2.38518e-05  1.57761e-05 
      0.847  2.38518e-05  1.57647e-05 
      0.848  1.81943e-05  1.20194e-05 
      0.849  1.40209e-05  9.25568e-06 
       0.85  1.73726e-05  1.14599e-05 
      0.851  1.22631e-05  8.08666e-06 
      0.852  1.22631e-05  8.08149e-06 
      0.853  2.87076e-05  1.89065e-05 
      0.854  2.83174e-05  1.86417e-05 
      0.855  2.93843e-05  1.93341e-05 
      0.856  2.68869e-05  1.76817e-05 
      0.857  4.89749e-05  3.21909e-05 
      0.858  5.90667e-05  3.88119e-05 
      0.859  5.66499e-05  3.72089e-05 
       0.86  7.50776e-05  4.92932e-05 
      0.861  9.60663e-05  6.30524e-05 
      0.862  0.000104769  6.87372e-05 
      0.863  0.000104172  6.83224e-05 
      0.864  0.000109245  7.16252e-05 
      0.865  0.000104796  6.86988e-05 
      0.866  9.14691e-05  5.99418e-05 
      0.867  7.76384e-05  5.08674e-05 
      0.868  6.39266e-05  4.18779e-05 
      0.869  4.67363e-05  3.06109e-05 
       0.87  3.60352e-05  2.35986e-05 
      0.871  2.99064e-05  1.95821e-05 
      0.872   2.9663e-05  1.94237e-05 
      0.873    2.063e-05  1.35067e-05 
      0.874  2.30591e-05  1.50979e-05 
      0.875  2.20191e-05  1.44151e-05 
      0.876  2.29116e-05  1.50022e-05 
      0.877  1.99422e-05  1.30575e-05 
      0.878  1.63955e-05  1.07372e-05 
      0.879  1.37122e-05  8.97891e-06 
       0.88  8.72637e-06  5.71457e-06 
      0.881  6.72855e-06  4.40825e-06 
      0.882  5.06806e-06  3.32118e-06 
      0.883  1.77137e-06  1.16133e-06 
      0.884  1.11256e-05   7.2959e-06 
      0.885  2.22376e-05  1.45883e-05 
      0.886  2.77401e-05  1.82086e-05 
      0.887  3.38636e-05  2.22409e-05 
      0.888  4.40467e-05   2.8934e-05 
      0.889  4.89916e-05  3.22009e-05 
       0.89  5.33385e-05  3.50782e-05 
      0.891  5.34659e-05  3.51735e-05 
      0.892  6.45602e-05  4.24879e-05 
      0.893  7.02817e-05  4.62788e-05 
      0.894  6.36828e-05  4.19528e-05 
      0.895  6.68942e-05   4.4088e-05 
      0.896  5.47416e-05  3.61032e-05 
      0.897  4.92884e-05  3.25216e-05 
      0.898  3.93677e-05  2.59906e-05 
      0.899  3.64059e-05  2.40462e-05 
        0.9  3.84274e-05  2.53967e-05 
      0.901  3.78106e-05  2.50096e-05 
      0.902  4.15791e-05  2.75219e-05 
      0.903  3.76597e-05  2.49481e-05 
      0.904  3.65488e-05  2.42266e-05 
      0.905  2.88361e-05  1.91279e-05 
      0.906  2.26348e-05  1.50266e-05 
      0.907  1.45336e-05  9.65761e-06 
      0.908  1.22204e-05  8.12711e-06 
      0.909  6.88194e-06  4.57964e-06 
       0.91  3.16333e-06  2.10721e-06 
      0.911  3.66422e-06  2.44323e-06 
      0.912  2.73529e-06  1.82565e-06 
      0.913  1.56824e-06  1.04749e-06 
      0.914   4.5547e-06  3.04558e-06 
      0.915  5.04231e-06  3.37453e-06 
      0.916  6.79127e-06  4.54896e-06 
      0.917  5.68154e-06  3.80968e-06 
      0.918  9.25801e-06  6.21459e-06 
      0.919  1.20621e-05   8.1039e-06 
       0.92  1.08048e-05  7.26726e-06 
      0.921  1.22417e-05  8.24307e-06 
      0.922  1.22474e-05   8.2551e-06 
      0.923  1.73036e-05  1.16766e-05 
      0.924  1.91354e-05  1.29262e-05 
      0.925  2.39693e-05  1.62115e-05 
      0.926  3.22758e-05  2.18494e-05 
      0.927  4.07482e-05  2.76168e-05 
      0.928  4.69423e-05  3.18502e-05 
      0.929   5.2479e-05  3.56524e-05 
       0.93  6.42266e-05  4.36784e-05 
      0.931  7.04171e-05  4.79482e-05 
      0.932  7.58409e-05  5.16851e-05 
      0.933  7.11155e-05  4.85314e-05 
      0.934  7.45684e-05  5.09308e-05 
      0.935  6.88328e-05  4.70639e-05 
      0.936   5.6424e-05  3.86283e-05 
      0.937  4.85047e-05  3.32381e-05 
      0.938  4.04475e-05  2.77458e-05 
      0.939   4.2153e-05   2.8953e-05 
       0.94  3.72765e-05  2.56302e-05 
      0.941  3.20622e-05  2.20688e-05 
      0.942   2.7197e-05  1.87438e-05 
      0.943  2.09714e-05  1.44698e-05 
      0.944  1.72083e-05  1.18849e-05 
      0.945  1.13522e-05   7.8511e-06 
      0.946  7.70861e-06  5.33636e-06 
      0.947   7.7078e-06  5.34203e-06 
      0.948  8.35049e-06  5.79409e-06 
      0.949  8.34338e-06  5.79599e-06 
       0.95  8.14933e-06  5.66765e-06 
      0.951  1.17807e-05  8.20108e-06 
      0.952  1.44757e-05  1.00875e-05 
      0.953  1.26157e-05  8.79934e-06 
      0.954  1.27998e-05  8.93701e-06 
      0.955  1.12969e-05  7.89679e-06 
      0.956  8.70437e-06  6.09084e-06 
      0.957  4.93873e-06  3.45936e-06 
      0.958  7.05808e-06  4.94896e-06 
      0.959  1.06388e-05  7.46663e-06 
       0.96  1.23278e-05  8.66091e-06 
      0.961  1.72022e-05  1.20971e-05 
      0.962  1.93892e-05  1.36513e-05 
      0.963  1.89757e-05   1.3372e-05 
      0.964  2.02752e-05  1.43033e-05 
      0.965  2.66093e-05  1.87917e-05 
      0.966  3.46752e-05  2.45144e-05 
      0.967  3.77781e-05  2.67398e-05 
      0.968  4.28294e-05  3.03441e-05 
      0.969  5.06705e-05  3.59381e-05 
       0.97  4.91875e-05  3.49275e-05 
      0.971  4.39578e-05  3.12448e-05 
      0.972  4.50644e-05  3.20644e-05 
      0.973  4.95803e-05  3.53159e-05 
      0.974  5.30565e-05  3.78338e-05 
      0.975  5.08381e-05  3.62919e-05 
      0.976  5.34027e-05   3.8164e-05 
      0.977  5.28088e-05  3.77729e-05 
      0.978  4.98559e-05     3.57e-05 
      0.979  4.32773e-05  3.10228e-05 
       0.98  3.61444e-05  2.59381e-05 
      0.981  3.57041e-05  2.56482e-05 
      0.982  3.33607e-05  2.39907e-05 
      0.983   2.8384e-05  2.04281e-05 
      0.984  2.51848e-05  1.81418e-05 
      0.985  2.54175e-05  1.83299e-05 
      0.986  2.52703e-05  1.82422e-05 
      0.987  2.05663e-05  1.48597e-05 
      0.988  1.87769e-05  1.35789e-05 
      0.989  1.55692e-05  1.12705e-05 
       0.99  1.13986e-05  8.25875e-06 
      0.991  6.70116e-06  4.86032e-06 
      0.992  5.01739e-06  3.64172e-06 
      0.993  4.19089e-06  3.04474e-06 
      0.994  3.51233e-06   2.5542e-06 
      0.995  3.78208e-06  2.75235e-06 
      0.996  3.88977e-06  2.83364e-06 
      0.997  4.44394e-06  3.24004e-06 
      0.998  4.13422e-06  3.01675e-06 
      0.999  3.91776e-06  2.86117e-06 
        1.0  4.00248e-06  2.92604e-06 
      1.001  4.04809e-06  2.96146e-06 
      1.002  3.72437e-06   2.7271e-06 
      1.003  1.72188e-06  1.26207e-06 
      1.004  9.38198e-07  6.88057e-07 
      1.005  9.35851e-07  6.87035e-07 
      1.006  4.26484e-07  3.13367e-07 
      1.007  2.15523e-06   1.5845e-06 
      1.008  3.82963e-06  2.81836e-06 
      1.009  4.91148e-06  3.61689e-06 
       1.01  5.48397e-06  4.04214e-06 
      1.011  5.66313e-06   4.1779e-06 
      1.012  5.88126e-06  4.34161e-06 
      1.013  5.19005e-06  3.83479e-06 
      1.014  3.84847e-06  2.84565e-06 
      1.015  3.75413e-06  2.77806e-06 
      1.016  3.53741e-06  2.61966e-06 
      1.017  3.33679e-06  2.47326e-06 
      1.018  2.95225e-06  2.18946e-06 
      1.019  3.86464e-06  2.86889e-06 
       1.02  3.13471e-06  2.32856e-06 
      1.021  5.12731e-06  3.81204e-06 
      1.022  9.81923e-06  7.30456e-06 
      1.023  1.11772e-05  8.32198e-06 
      1.024  1.15779e-05  8.62682e-06 
      1.025  1.26957e-05  9.46509e-06 
      1.026   1.5212e-05  1.13522e-05 
      1.027  1.13926e-05  8.50762e-06 
      1.028   7.9554e-06  5.94596e-06 
      1.029  8.29655e-06  6.20444e-06 
       1.03  7.78124e-06  5.82282e-06 
      1.031  5.63057e-06  4.21722e-06 
      1.032  5.72936e-06  4.29283e-06 
      1.033  8.72633e-06  6.54211e-06 
      1.034  1.02866e-05  7.71731e-06 
      1.035  1.05089e-05  7.88939e-06 
      1.036  1.12325e-05  8.43742e-06 
      1.037    1.229e-05  9.23829e-06 
      1.038   9.9854e-06  7.51012e-06 
      1.039  7.77297e-06  5.84943e-06 
       1.04  6.58003e-06  4.95558e-06 
      1.041  6.53324e-06  4.92202e-06 
      1.042  4.97562e-06  3.75054e-06 
      1.043  4.40964e-06  3.32566e-06 
      1.044  5.80024e-06  4.37735e-06 
      1.045  7.42788e-06  5.60869e-06 
      1.046  7.42488e-06  5.60876e-06 
      1.047  7.36272e-06  5.56469e-06 
      1.048     9.87e-06  7.46524e-06 
      1.049    1.156e-05  8.74641e-06 
       1.05  1.02006e-05  7.72106e-06 
      1.051  7.97954e-06  6.04385e-06 
      1.052  7.59735e-06  5.75688e-06 
      1.053  7.01836e-06  5.32162e-06 
      1.054  4.75295e-06  3.60516e-06 
      1.055  3.17872e-06  2.41214e-06 
      1.056  3.00301e-06  2.28028e-06 
      1.057  2.97897e-06    2.263e-06 
      1.058  3.45929e-06  2.62959e-06 
      1.059  3.75284e-06  2.85395e-06 
       1.06  3.09269e-06  2.35291e-06 
      1.061  3.83457e-06  2.91866e-06 
      1.062  5.98895e-06  4.56053e-06 
      1.063  6.06806e-06  4.62287e-06 
      1.064  5.88259e-06  4.48421e-06 
      1.065  5.81475e-06  4.43447e-06 
      1.066  5.56582e-06  4.24654e-06 
      1.067  5.59202e-06  4.26846e-06 
      1.068  4.51917e-06   3.4507e-06 
      1.069  5.79775e-06  4.42898e-06 
       1.07  5.39079e-06  4.11991e-06 
      1.071  6.00287e-06  4.58963e-06 
      1.072  7.90925e-06  6.05172e-06 
      1.073  9.15731e-06   7.0096e-06 
      1.074  8.53789e-06  6.53819e-06 
      1.075  7.12883e-06  5.46205e-06 
      1.076  6.93296e-06  5.31474e-06 
      1.077  6.58508e-06  5.05058e-06 
      1.078  4.47234e-06  3.43159e-06 
      1.079  5.23013e-06   4.0147e-06 
       1.08  7.90811e-06  6.07419e-06 
      1.081  1.03808e-05  7.97781e-06 
      1.082  1.22181e-05  9.39292e-06 
      1.083  1.42551e-05  1.09637e-05 
      1.084  1.49861e-05   1.1531e-05 
      1.085  1.31473e-05  1.01206e-05 
      1.086  1.19527e-05  9.20482e-06 
      1.087  1.09683e-05  8.45132e-06 
      1.088  9.91884e-06  7.64519e-06 
      1.089  8.47671e-06  6.53792e-06 
       1.09  7.50392e-06  5.78952e-06 
      1.091  6.90211e-06  5.32661e-06 
      1.092  6.40105e-06  4.94163e-06 
      1.093  5.50681e-06   4.2533e-06 
      1.094  6.30961e-06  4.87464e-06 
      1.095  7.48595e-06  5.78497e-06 
      1.096  7.58357e-06  5.86194e-06 
      1.097  6.85547e-06  5.30211e-06 
      1.098  6.08269e-06  4.70566e-06 
      1.099  5.49956e-06  4.25518e-06 
        1.1  3.33803e-06  2.58368e-06 
      1.101  2.05365e-06   1.5901e-06 
      1.102  4.62691e-06  3.58308e-06 
      1.103  6.11667e-06  4.73902e-06 
      1.104  7.27797e-06  5.64009e-06 
      1.105  8.27574e-06    6.415e-06 
      1.106  8.04362e-06  6.23666e-06 
      1.107  7.15096e-06  5.54583e-06 
      1.108  5.37332e-06   4.1692e-06 
      1.109  3.84837e-06  2.98643e-06 
       1.11  2.46097e-06  1.91022e-06 
      1.111  1.94604e-06   1.5107e-06 
      1.112  2.41951e-06  1.87847e-06 
      1.113  2.63769e-06   2.0487e-06 
      1.114  2.42979e-06  1.88744e-06 
      1.115  2.24643e-06   1.7452e-06 
      1.116  2.47505e-06  1.92319e-06 
      1.117  2.70364e-06  2.10082e-06 
      1.118  2.85761e-06  2.22089e-06 
      1.119  3.00437e-06  2.33547e-06 
       1.12  3.03843e-06  2.36215e-06 
      1.121  3.03843e-06  2.36265e-06 
      1.122  3.03778e-06  2.36215e-06 
      1.123  3.03673e-06  2.36153e-06 
      1.124  2.98257e-06  2.31992e-06 
      1.125   2.8708e-06  2.23317e-06 
      1.126  2.71986e-06  2.11575e-06 
      1.127  2.49144e-06  1.93802e-06 
      1.128  2.26123e-06  1.75894e-06 
      1.129  2.02358e-06  1.57421e-06 
       1.13   1.7886e-06  1.39171e-06 
      1.131  1.60791e-06  1.25119e-06 
      1.132  1.42724e-06  1.11046e-06 
      1.133  1.02063e-06  7.94063e-07 
      1.134  5.89886e-07  4.58879e-07 
      1.135  4.69673e-07  3.65466e-07 
      1.136  4.48028e-07  3.48607e-07 
      1.137  5.42053e-07  4.21712e-07 
      1.138  7.08495e-07  5.51176e-07 
      1.139  9.58019e-07  7.45193e-07 
       1.14  1.30082e-06  1.01201e-06 
      1.141  1.63053e-06  1.26836e-06 
      1.142  1.93314e-06  1.50329e-06 
      1.143  2.18154e-06  1.69624e-06 
      1.144  2.18717e-06  1.70008e-06 
      1.145  2.19277e-06  1.70422e-06 
      1.146  2.19735e-06  1.70776e-06 
      1.147  2.20194e-06  1.71079e-06 
      1.148   2.3844e-06  1.85212e-06 
      1.149  2.58787e-06  2.00991e-06 
       1.15  2.63435e-06  2.04536e-06 
      1.151  2.62857e-06  2.04074e-06 
      1.152  2.53129e-06  1.96466e-06 
      1.153  2.37455e-06  1.84213e-06 
      1.154  2.25062e-06   1.7455e-06 
      1.155  2.16489e-06  1.67835e-06 
      1.156  2.07888e-06  1.61143e-06 
      1.157  1.99231e-06  1.54372e-06 
      1.158  1.92107e-06  1.48794e-06 
      1.159  1.92271e-06  1.48894e-06 
       1.16  1.92774e-06  1.49213e-06 
      1.161  2.04331e-06  1.58135e-06 
      1.162  2.15887e-06  1.67018e-06 
      1.163  2.16824e-06  1.67682e-06 
      1.164  2.16388e-06   1.6727e-06 
      1.165  2.00096e-06  1.54604e-06 
      1.166  1.78271e-06  1.37721e-06 
      1.167  1.68141e-06  1.29848e-06 
      1.168  1.65895e-06  1.28053e-06 
      1.169  1.64636e-06  1.27038e-06 
       1.17   1.6457e-06  1.26955e-06 
      1.171   1.6203e-06  1.24934e-06 
      1.172   1.5396e-06  1.18666e-06 
      1.173  1.43035e-06  1.10191e-06 
      1.174  1.17647e-06  9.06081e-07 
      1.175  9.22809e-07   7.1031e-07 
      1.176  6.78309e-07  5.21855e-07 
      1.177   4.3381e-07  3.33587e-07 
      1.178  3.09042e-07  2.37527e-07 
      1.179  2.01092e-07  1.54515e-07 
       1.18  1.72518e-07  1.32494e-07 
      1.181  1.72912e-07  1.32739e-07 
      1.182  2.39149e-07  1.83527e-07 
      1.183   3.5141e-07  2.69539e-07 
      1.184  5.82397e-07  4.46469e-07 
      1.185  9.61832e-07  7.36946e-07 
      1.186  1.22756e-06  9.40341e-07 
      1.187  1.22804e-06  9.40297e-07 
      1.188  1.23117e-06  9.42182e-07 
      1.189  1.24858e-06  9.54988e-07 
       1.19  1.26615e-06  9.68111e-07 
      1.191  1.29698e-06  9.91205e-07 
      1.192   1.3278e-06  1.01427e-06 
      1.193  1.28107e-06  9.78312e-07 
      1.194  1.22252e-06  9.33147e-07 
      1.195   1.1991e-06  9.14824e-07 
      1.196  1.18907e-06  9.06733e-07 
      1.197  1.30853e-06  9.97561e-07 
      1.198   1.5219e-06  1.15954e-06 
      1.199  1.79296e-06   1.3654e-06 
        1.2  2.13879e-06  1.62814e-06 
      1.201  2.63032e-06  2.00115e-06 
      1.202  3.47643e-06  2.64304e-06 
      1.203   4.3562e-06  3.31068e-06 
      1.204  5.43165e-06  4.12516e-06 
      1.205  6.50691e-06  4.93836e-06 
      1.206   7.5207e-06  5.70566e-06 
      1.207  8.53461e-06  6.47039e-06 
      1.208  9.69058e-06  7.34168e-06 
      1.209    1.087e-05  8.23215e-06 
       1.21  1.24749e-05  9.44081e-06 
      1.211  1.42491e-05  1.07762e-05 
      1.212   1.6555e-05  1.25144e-05 
      1.213  1.92608e-05    1.455e-05 
      1.214  2.21313e-05  1.67054e-05 
      1.215  2.52238e-05   1.9033e-05 
      1.216  2.84047e-05  2.14187e-05 
      1.217  3.18118e-05  2.39691e-05 
      1.218  3.52545e-05  2.65508e-05 
      1.219  3.89188e-05    2.929e-05 
       1.22  4.25836e-05   3.2023e-05 
      1.221  4.74126e-05  3.56392e-05 
      1.222  5.22489e-05   3.9249e-05 
      1.223   5.8328e-05   4.3792e-05 
      1.224  6.46253e-05  4.84886e-05 
      1.225  7.16298e-05  5.37081e-05 
      1.226  7.89277e-05  5.91481e-05 
      1.227  8.69076e-05  6.50858e-05 
      1.228  9.54189e-05  7.14059e-05 
      1.229  0.000104439  7.81138e-05 
       1.23  0.000114169   8.5334e-05 
      1.231  0.000124381  9.29218e-05 
      1.232  0.000135873  0.000101425 
      1.233  0.000147657  0.000110155 
      1.234  0.000161397  0.000120358 
      1.235  0.000175138  0.000130513 
      1.236  0.000191255  0.000142439 
      1.237  0.000207409  0.000154361 
      1.238   0.00022537  0.000167679 
      1.239   0.00024367  0.000181147 
       1.24  0.000263943   0.00019608 
      1.241  0.000285073  0.000211646 
      1.242  0.000307925  0.000228466 
      1.243  0.000332172  0.000246304 
      1.244  0.000357506  0.000264924 
      1.245  0.000384419  0.000284716 
      1.246  0.000411975   0.00030487 
      1.247  0.000441314  0.000326308 
      1.248  0.000470911  0.000348045 
      1.249  0.000502353   0.00037101 
       1.25  0.000533799   0.00039399 
      1.251   0.00056661  0.000417871 
      1.252  0.000599451  0.000441793 
      1.253   0.00063264  0.000465837 
      1.254  0.000665894  0.000490086 
      1.255  0.000699251  0.000514177 
      1.256  0.000732652  0.000538373 
      1.257   0.00076555  0.000562094 
      1.258  0.000798035   0.00058555 
      1.259  0.000829946  0.000608483 
       1.26  0.000861005  0.000630744 
      1.261  0.000891497  0.000652585 
      1.262  0.000920333  0.000673094 
