 Wavelength  FilterTrans          PCE 
      0.649          0.0          0.0 
       0.65          0.0          0.0 
      0.651          0.0          0.0 
      0.652          0.0          0.0 
      0.653          0.0          0.0 
      0.654          0.0          0.0 
      0.655          0.0          0.0 
      0.656          0.0          0.0 
      0.657          0.0          0.0 
      0.658          0.0          0.0 
      0.659          0.0          0.0 
       0.66          0.0          0.0 
      0.661          0.0          0.0 
      0.662          0.0          0.0 
      0.663          0.0          0.0 
      0.664          0.0          0.0 
      0.665          0.0          0.0 
      0.666          0.0          0.0 
      0.667          0.0          0.0 
      0.668          0.0          0.0 
      0.669          0.0          0.0 
       0.67          0.0          0.0 
      0.671          0.0          0.0 
      0.672          0.0          0.0 
      0.673          0.0          0.0 
      0.674          0.0          0.0 
      0.675          0.0          0.0 
      0.676          0.0          0.0 
      0.677          0.0          0.0 
      0.678          0.0          0.0 
      0.679          0.0          0.0 
       0.68          0.0          0.0 
      0.681          0.0          0.0 
      0.682          0.0          0.0 
      0.683          0.0          0.0 
      0.684          0.0          0.0 
      0.685          0.0          0.0 
      0.686          0.0          0.0 
      0.687          0.0          0.0 
      0.688          0.0          0.0 
      0.689          0.0          0.0 
       0.69          0.0          0.0 
      0.691          0.0          0.0 
      0.692          0.0          0.0 
      0.693          0.0          0.0 
      0.694          0.0          0.0 
      0.695          0.0          0.0 
      0.696          0.0          0.0 
      0.697          0.0          0.0 
      0.698          0.0          0.0 
      0.699          0.0          0.0 
        0.7          0.0          0.0 
      0.701          0.0          0.0 
      0.702          0.0          0.0 
      0.703          0.0          0.0 
      0.704          0.0          0.0 
      0.705          0.0          0.0 
      0.706          0.0          0.0 
      0.707          0.0          0.0 
      0.708          0.0          0.0 
      0.709          0.0          0.0 
       0.71          0.0          0.0 
      0.711          0.0          0.0 
      0.712          0.0          0.0 
      0.713          0.0          0.0 
      0.714          0.0          0.0 
      0.715          0.0          0.0 
      0.716          0.0          0.0 
      0.717          0.0          0.0 
      0.718          0.0          0.0 
      0.719          0.0          0.0 
       0.72          0.0          0.0 
      0.721          0.0          0.0 
      0.722          0.0          0.0 
      0.723          0.0          0.0 
      0.724          0.0          0.0 
      0.725          0.0          0.0 
      0.726          0.0          0.0 
      0.727          0.0          0.0 
      0.728          0.0          0.0 
      0.729          0.0          0.0 
       0.73          0.0          0.0 
      0.731          0.0          0.0 
      0.732          0.0          0.0 
      0.733          0.0          0.0 
      0.734          0.0          0.0 
      0.735          0.0          0.0 
      0.736          0.0          0.0 
      0.737          0.0          0.0 
      0.738          0.0          0.0 
      0.739          0.0          0.0 
       0.74          0.0          0.0 
      0.741          0.0          0.0 
      0.742          0.0          0.0 
      0.743          0.0          0.0 
      0.744          0.0          0.0 
      0.745          0.0          0.0 
      0.746          0.0          0.0 
      0.747          0.0          0.0 
      0.748          0.0          0.0 
      0.749          0.0          0.0 
       0.75          0.0          0.0 
      0.751          0.0          0.0 
      0.752          0.0          0.0 
      0.753          0.0          0.0 
      0.754          0.0          0.0 
      0.755          0.0          0.0 
      0.756          0.0          0.0 
      0.757          0.0          0.0 
      0.758          0.0          0.0 
      0.759          0.0          0.0 
       0.76          0.0          0.0 
      0.761          0.0          0.0 
      0.762          0.0          0.0 
      0.763          0.0          0.0 
      0.764          0.0          0.0 
      0.765          0.0          0.0 
      0.766          0.0          0.0 
      0.767          0.0          0.0 
      0.768          0.0          0.0 
      0.769          0.0          0.0 
       0.77          0.0          0.0 
      0.771          0.0          0.0 
      0.772          0.0          0.0 
      0.773          0.0          0.0 
      0.774          0.0          0.0 
      0.775          0.0          0.0 
      0.776          0.0          0.0 
      0.777          0.0          0.0 
      0.778          0.0          0.0 
      0.779          0.0          0.0 
       0.78          0.0          0.0 
      0.781          0.0          0.0 
      0.782          0.0          0.0 
      0.783          0.0          0.0 
      0.784          0.0          0.0 
      0.785          0.0          0.0 
      0.786          0.0          0.0 
      0.787          0.0          0.0 
      0.788          0.0          0.0 
      0.789          0.0          0.0 
       0.79          0.0          0.0 
      0.791          0.0          0.0 
      0.792          0.0          0.0 
      0.793          0.0          0.0 
      0.794          0.0          0.0 
      0.795          0.0          0.0 
      0.796          0.0          0.0 
      0.797          0.0          0.0 
      0.798          0.0          0.0 
      0.799          0.0          0.0 
        0.8          0.0          0.0 
      0.801          0.0          0.0 
      0.802          0.0          0.0 
      0.803          0.0          0.0 
      0.804          0.0          0.0 
      0.805          0.0          0.0 
      0.806          0.0          0.0 
      0.807          0.0          0.0 
      0.808          0.0          0.0 
      0.809          0.0          0.0 
       0.81          0.0          0.0 
      0.811          0.0          0.0 
      0.812          0.0          0.0 
      0.813          0.0          0.0 
      0.814          0.0          0.0 
      0.815          0.0          0.0 
      0.816          0.0          0.0 
      0.817          0.0          0.0 
      0.818          0.0          0.0 
      0.819          0.0          0.0 
       0.82          0.0          0.0 
      0.821          0.0          0.0 
      0.822          0.0          0.0 
      0.823          0.0          0.0 
      0.824          0.0          0.0 
      0.825          0.0          0.0 
      0.826          0.0          0.0 
      0.827          0.0          0.0 
      0.828          0.0          0.0 
      0.829          0.0          0.0 
       0.83          0.0          0.0 
      0.831          0.0          0.0 
      0.832          0.0          0.0 
      0.833  0.000134437  8.98289e-05 
      0.834  0.000130876  8.73872e-05 
      0.835  0.000125124  8.34531e-05 
      0.836  0.000116087  7.73717e-05 
      0.837  0.000110465  7.35637e-05 
      0.838  0.000105387   7.0117e-05 
      0.839  9.87499e-05  6.56548e-05 
       0.84  8.92715e-05  5.93109e-05 
      0.841   7.7701e-05  5.15701e-05 
      0.842  7.10659e-05  4.71374e-05 
      0.843  6.58954e-05  4.36758e-05 
      0.844    6.304e-05  4.17573e-05 
      0.845  6.14898e-05   4.0696e-05 
      0.846  6.02952e-05  3.98806e-05 
      0.847  5.86508e-05   3.8765e-05 
      0.848  5.78075e-05  3.81885e-05 
      0.849  5.76591e-05  3.80628e-05 
       0.85  6.08664e-05  4.01508e-05 
      0.851  6.47051e-05  4.26685e-05 
      0.852  6.93302e-05  4.56892e-05 
      0.853  6.62441e-05  4.36275e-05 
      0.854  6.16069e-05  4.05565e-05 
      0.855  7.07129e-05  4.65272e-05 
      0.856  7.47186e-05  4.91375e-05 
      0.857  7.35232e-05  4.83263e-05 
      0.858  7.84895e-05  5.15743e-05 
      0.859  8.17044e-05  5.36652e-05 
       0.86  7.83584e-05  5.14473e-05 
      0.861  7.60008e-05  4.98826e-05 
      0.862   7.3735e-05  4.83763e-05 
      0.863  6.55938e-05  4.30204e-05 
      0.864  5.87758e-05  3.85357e-05 
      0.865   5.3546e-05   3.5102e-05 
      0.866  5.54996e-05  3.63702e-05 
      0.867  5.56142e-05  3.64375e-05 
      0.868  4.56963e-05  2.99353e-05 
      0.869  4.06313e-05  2.66123e-05 
       0.87  3.82895e-05  2.50749e-05 
      0.871  3.05417e-05   1.9998e-05 
      0.872   2.6189e-05  1.71489e-05 
      0.873  2.66381e-05  1.74403e-05 
      0.874  2.94735e-05  1.92977e-05 
      0.875  3.32432e-05  2.17631e-05 
      0.876  3.84718e-05  2.51907e-05 
      0.877   4.1308e-05  2.70472e-05 
      0.878  4.24813e-05  2.78205e-05 
      0.879  3.81494e-05  2.49807e-05 
       0.88  3.53277e-05  2.31348e-05 
      0.881  3.52078e-05  2.30666e-05 
      0.882  3.51783e-05  2.30529e-05 
      0.883  3.63693e-05  2.38441e-05 
      0.884  4.39392e-05  2.88143e-05 
      0.885  4.63349e-05  3.03966e-05 
      0.886  4.44877e-05  2.92017e-05 
      0.887  4.59319e-05  3.01671e-05 
      0.888  4.52693e-05  2.97371e-05 
      0.889  3.99814e-05  2.62787e-05 
       0.89  4.28987e-05  2.82124e-05 
      0.891  4.82186e-05  3.17215e-05 
      0.892   4.8205e-05  3.17243e-05 
      0.893  4.73259e-05  3.11629e-05 
      0.894  4.56117e-05   3.0048e-05 
      0.895  5.10727e-05  3.36605e-05 
      0.896  5.43191e-05  3.58246e-05 
      0.897  5.03101e-05  3.31957e-05 
      0.898  5.35754e-05  3.53705e-05 
      0.899  5.95296e-05  3.93195e-05 
        0.9  5.75154e-05   3.8012e-05 
      0.901    5.644e-05  3.73319e-05 
      0.902  5.64296e-05  3.73518e-05 
      0.903  5.47454e-05  3.62667e-05 
      0.904  5.51858e-05  3.65803e-05 
      0.905  6.27271e-05  4.16088e-05 
      0.906  6.35854e-05  4.22126e-05 
      0.907  6.06296e-05  4.02885e-05 
      0.908  5.43791e-05  3.61645e-05 
      0.909  4.86568e-05  3.23791e-05 
       0.91  4.36398e-05  2.90701e-05 
      0.911  3.90354e-05  2.60281e-05 
      0.912  3.45798e-05    2.308e-05 
      0.913  3.03413e-05  2.02661e-05 
      0.914  2.95443e-05  1.97553e-05 
      0.915  3.10061e-05  2.07506e-05 
      0.916  2.75747e-05  1.84702e-05 
      0.917  2.31363e-05  1.55137e-05 
      0.918  1.71396e-05  1.15052e-05 
      0.919  1.69405e-05  1.13814e-05 
       0.92  1.85737e-05  1.24926e-05 
      0.921  2.11355e-05  1.42318e-05 
      0.922  2.26946e-05  1.52968e-05 
      0.923  2.34764e-05  1.58421e-05 
      0.924  2.18426e-05  1.47549e-05 
      0.925  2.14369e-05  1.44987e-05 
      0.926  2.35539e-05  1.59451e-05 
      0.927   2.3061e-05  1.56294e-05 
      0.928  2.18328e-05  1.48135e-05 
      0.929  2.18425e-05   1.4839e-05 
       0.93  2.10337e-05  1.43043e-05 
      0.931  1.94781e-05   1.3263e-05 
      0.932  2.06179e-05   1.4051e-05 
      0.933  2.12416e-05  1.44959e-05 
      0.934  2.01299e-05  1.37489e-05 
      0.935  1.98624e-05  1.35808e-05 
      0.936  1.98829e-05   1.3612e-05 
      0.937  1.91361e-05  1.31131e-05 
      0.938  1.87826e-05  1.28843e-05 
      0.939  1.88511e-05   1.2948e-05 
       0.94  2.07222e-05   1.4248e-05 
      0.941  2.18141e-05  1.50149e-05 
      0.942   2.0044e-05   1.3814e-05 
      0.943  1.96292e-05  1.35437e-05 
      0.944  1.99163e-05  1.37551e-05 
      0.945  2.01644e-05  1.39456e-05 
      0.946  1.96663e-05  1.36142e-05 
      0.947   1.8226e-05  1.26319e-05 
      0.948  1.75389e-05  1.21696e-05 
      0.949  1.69599e-05  1.17817e-05 
       0.95  1.62374e-05  1.12927e-05 
      0.951  1.50568e-05  1.04817e-05 
      0.952  1.36001e-05   9.4773e-06 
      0.953  1.29367e-05  9.02324e-06 
      0.954  1.29885e-05  9.06876e-06 
      0.955  1.41063e-05  9.86062e-06 
      0.956  1.41116e-05  9.87453e-06 
      0.957   1.3311e-05  9.32375e-06 
      0.958  1.02409e-05  7.18067e-06 
      0.959  1.05485e-05  7.40326e-06 
       0.96    1.333e-05  9.36501e-06 
      0.961  1.81837e-05  1.27873e-05 
      0.962  2.21183e-05  1.55728e-05 
      0.963  2.43097e-05  1.71309e-05 
      0.964  2.44005e-05  1.72135e-05 
      0.965  2.37403e-05  1.67656e-05 
      0.966  2.27165e-05  1.60599e-05 
      0.967  2.11486e-05  1.49692e-05 
      0.968  1.91111e-05    1.354e-05 
      0.969  2.07512e-05  1.47178e-05 
       0.97  2.22217e-05  1.57794e-05 
      0.971  2.27337e-05  1.61589e-05 
      0.972  2.23583e-05  1.59084e-05 
      0.973  2.11931e-05  1.50958e-05 
      0.974   1.6324e-05  1.16404e-05 
      0.975  1.27984e-05  9.13642e-06 
      0.976  1.06367e-05  7.60148e-06 
      0.977  1.10431e-05  7.89887e-06 
      0.978  1.16304e-05   8.3281e-06 
      0.979  1.18519e-05  8.49588e-06 
       0.98  1.19591e-05  8.58213e-06 
      0.981  1.18856e-05  8.53807e-06 
      0.982  9.98171e-06  7.17815e-06 
      0.983  9.02358e-06  6.49431e-06 
      0.984  9.19458e-06  6.62329e-06 
      0.985  8.65005e-06  6.23801e-06 
      0.986  8.04376e-06  5.80664e-06 
      0.987  7.64923e-06  5.52676e-06 
      0.988  7.72306e-06   5.5851e-06 
      0.989  8.06632e-06  5.83921e-06 
       0.99  8.24843e-06  5.97633e-06 
      0.991  8.08023e-06  5.86055e-06 
      0.992  7.41888e-06  5.38477e-06 
      0.993  7.55579e-06  5.48939e-06 
      0.994  7.81343e-06    5.682e-06 
      0.995  7.78992e-06  5.66899e-06 
      0.996  7.97676e-06  5.81095e-06 
      0.997  8.30916e-06  6.05814e-06 
      0.998  7.22157e-06  5.26959e-06 
      0.999  7.13659e-06  5.21191e-06 
        1.0  8.76418e-06  6.40712e-06 
      1.001  9.18979e-06  6.72297e-06 
      1.002  9.41884e-06  6.89676e-06 
      1.003  1.05438e-05  7.72817e-06 
      1.004  1.15028e-05  8.43594e-06 
      1.005  1.23266e-05   9.0493e-06 
      1.006  1.18695e-05  8.72134e-06 
      1.007  1.15376e-05  8.48233e-06 
      1.008    1.161e-05  8.54422e-06 
      1.009  1.09173e-05  8.03967e-06 
       1.01  1.01131e-05   7.4542e-06 
      1.011  1.06299e-05  7.84207e-06 
      1.012  1.00443e-05  7.41482e-06 
      1.013  8.40042e-06  6.20685e-06 
      1.014  7.20244e-06  5.32566e-06 
      1.015  6.04707e-06  4.47483e-06 
      1.016  4.87739e-06  3.61199e-06 
      1.017  3.93238e-06  2.91472e-06 
      1.018  3.26158e-06  2.41886e-06 
      1.019  4.62293e-06   3.4318e-06 
       1.02  5.65462e-06  4.20042e-06 
      1.021   6.3144e-06  4.69462e-06 
      1.022  6.79151e-06  5.05223e-06 
      1.023  7.48668e-06   5.5742e-06 
      1.024  8.90995e-06   6.6389e-06 
      1.025  9.43122e-06  7.03131e-06 
      1.026  9.51586e-06  7.10137e-06 
      1.027  1.11111e-05  8.29741e-06 
      1.028  1.25675e-05   9.3931e-06 
      1.029   1.3839e-05  1.03493e-05 
       1.03  1.51089e-05  1.13062e-05 
      1.031  1.64343e-05  1.23091e-05 
      1.032  1.79656e-05  1.34611e-05 
      1.033  1.87398e-05  1.40492e-05 
      1.034  1.90195e-05   1.4269e-05 
      1.035  1.85316e-05  1.39123e-05 
      1.036  1.83033e-05  1.37487e-05 
      1.037   1.8487e-05  1.38965e-05 
      1.038   2.0815e-05  1.56552e-05 
      1.039  2.35253e-05  1.77036e-05 
       1.04  2.51779e-05  1.89621e-05 
      1.041  2.60381e-05  1.96166e-05 
      1.042  2.62869e-05  1.98146e-05 
      1.043   2.6809e-05  2.02188e-05 
      1.044  2.67989e-05  2.02247e-05 
      1.045  2.57699e-05  1.94585e-05 
      1.046  2.62405e-05  1.98221e-05 
      1.047  2.72395e-05  2.05874e-05 
      1.048  2.82513e-05  2.13681e-05 
      1.049  2.77235e-05  2.09759e-05 
       1.05  2.57972e-05  1.95265e-05 
      1.051  2.42977e-05  1.84035e-05 
      1.052  2.31605e-05  1.75498e-05 
      1.053  2.27497e-05  1.72498e-05 
      1.054  2.18758e-05   1.6593e-05 
      1.055  2.07464e-05  1.57432e-05 
      1.056  1.90528e-05  1.44674e-05 
      1.057  1.77568e-05  1.34891e-05 
      1.058  1.68856e-05  1.28356e-05 
      1.059  1.58458e-05  1.20504e-05 
       1.06  1.50203e-05  1.14274e-05 
      1.061  1.48473e-05  1.13009e-05 
      1.062  1.48141e-05  1.12808e-05 
      1.063  1.48523e-05   1.1315e-05 
      1.064  1.48768e-05  1.13404e-05 
      1.065  1.39874e-05  1.06671e-05 
      1.066  1.19501e-05  9.11754e-06 
      1.067  1.12776e-05  8.60833e-06 
      1.068   1.1389e-05   8.6963e-06 
      1.069  1.32522e-05  1.01235e-05 
       1.07   1.4326e-05  1.09486e-05 
      1.071  1.49144e-05  1.14031e-05 
      1.072  1.55758e-05  1.19177e-05 
      1.073  1.59513e-05  1.22102e-05 
      1.074  1.59028e-05  1.21781e-05 
      1.075  1.54884e-05  1.18671e-05 
      1.076  1.47941e-05   1.1341e-05 
      1.077  1.32918e-05  1.01944e-05 
      1.078    1.316e-05  1.00976e-05 
      1.079  1.40277e-05  1.07678e-05 
       1.08  1.31996e-05  1.01386e-05 
      1.081  1.24392e-05  9.55973e-06 
      1.082  1.18887e-05  9.13969e-06 
      1.083  1.20194e-05  9.24424e-06 
      1.084  1.21798e-05  9.37174e-06 
      1.085  1.12154e-05  8.63348e-06 
      1.086  1.03435e-05  7.96557e-06 
      1.087  9.55112e-06  7.35935e-06 
      1.088  9.86266e-06  7.60189e-06 
      1.089  1.02564e-05  7.91056e-06 
       1.09   1.0648e-05  8.21528e-06 
      1.091  9.70119e-06  7.48676e-06 
      1.092   8.4096e-06  6.49223e-06 
      1.093  8.74718e-06  6.75607e-06 
      1.094   8.6247e-06  6.66322e-06 
      1.095  8.03749e-06  6.21119e-06 
      1.096  6.30244e-06  4.87165e-06 
      1.097  4.90759e-06   3.7956e-06 
      1.098  4.74793e-06  3.67307e-06 
      1.099  5.12981e-06  3.96909e-06 
        1.1  5.72397e-06  4.43042e-06 
      1.101  5.59041e-06  4.32854e-06 
      1.102  5.34675e-06  4.14052e-06 
      1.103  4.97228e-06  3.85238e-06 
      1.104  4.75168e-06  3.68233e-06 
      1.105  4.48775e-06  3.47871e-06 
      1.106   4.0012e-06  3.10235e-06 
      1.107  4.24098e-06  3.28903e-06 
      1.108  4.90215e-06  3.80361e-06 
      1.109  5.54515e-06  4.30317e-06 
       1.11     5.72e-06   4.4399e-06 
      1.111  5.23895e-06  4.06697e-06 
      1.112  4.65528e-06  3.61428e-06 
      1.113  4.11678e-06  3.19751e-06 
      1.114  3.85551e-06  2.99492e-06 
      1.115  3.86274e-06  3.00088e-06 
      1.116  4.05479e-06   3.1507e-06 
      1.117  4.41133e-06  3.42775e-06 
      1.118  4.72866e-06  3.67504e-06 
      1.119  4.97644e-06  3.86847e-06 
       1.12  3.85928e-06   3.0003e-06 
      1.121  2.59393e-06  2.01702e-06 
      1.122  2.71667e-06  2.11246e-06 
      1.123  3.07574e-06  2.39187e-06 
      1.124  3.62662e-06  2.82088e-06 
      1.125  3.63113e-06  2.82462e-06 
      1.126  3.91303e-06  3.04391e-06 
      1.127  4.80824e-06  3.74019e-06 
      1.128  5.22577e-06  4.06497e-06 
      1.129  5.41131e-06  4.20965e-06 
       1.13  5.20624e-06  4.05098e-06 
      1.131  5.59556e-06  4.35418e-06 
      1.132  6.55268e-06   5.0983e-06 
      1.133  7.52271e-06  5.85276e-06 
      1.134  8.38214e-06  6.52056e-06 
      1.135  8.97453e-06  6.98334e-06 
      1.136  9.38758e-06   7.3044e-06 
      1.137  9.70857e-06  7.55318e-06 
      1.138   9.9091e-06  7.70882e-06 
      1.139  9.94725e-06  7.73745e-06 
       1.14  9.80305e-06  7.62658e-06 
      1.141  1.00537e-05  7.82061e-06 
      1.142  1.02814e-05  7.99522e-06 
      1.143  1.02582e-05  7.97619e-06 
      1.144  9.48166e-06  7.37007e-06 
      1.145  8.30246e-06  6.45268e-06 
      1.146  7.34421e-06  5.70785e-06 
      1.147  6.66264e-06   5.1765e-06 
      1.148  6.34708e-06  4.93019e-06 
      1.149  5.87924e-06   4.5662e-06 
       1.15  5.66235e-06  4.39636e-06 
      1.151  6.48635e-06   5.0358e-06 
      1.152  7.85193e-06  6.09427e-06 
      1.153  9.56954e-06  7.42387e-06 
      1.154  1.07585e-05  8.34388e-06 
      1.155  1.16919e-05  9.06426e-06 
      1.156  1.22272e-05  9.47782e-06 
      1.157  1.27505e-05  9.87959e-06 
      1.158  1.31856e-05  1.02127e-05 
      1.159  1.32171e-05  1.02353e-05 
       1.16  1.29133e-05  9.99528e-06 
      1.161   1.2352e-05  9.55943e-06 
      1.162    1.362e-05  1.05369e-05 
      1.163  1.43672e-05   1.1111e-05 
      1.164  1.39945e-05  1.08179e-05 
      1.165  1.28165e-05  9.90265e-06 
      1.166  1.14583e-05  8.85195e-06 
      1.167  1.07564e-05   8.3067e-06 
      1.168   1.0428e-05  8.04929e-06 
      1.169   1.0437e-05  8.05348e-06 
       1.17  1.00199e-05  7.72967e-06 
      1.171  9.83118e-06  7.58036e-06 
      1.172  1.02389e-05  7.89172e-06 
      1.173  1.02271e-05  7.87875e-06 
      1.174  9.97112e-06  7.67945e-06 
      1.175  9.07739e-06   6.9871e-06 
      1.176   8.6095e-06   6.6237e-06 
      1.177  8.59449e-06   6.6089e-06 
      1.178   8.1262e-06  6.24573e-06 
      1.179  7.54236e-06  5.79538e-06 
       1.18  6.81768e-06  5.23597e-06 
      1.181  6.79134e-06  5.21349e-06 
      1.182  7.10434e-06    5.452e-06 
      1.183  7.06283e-06  5.41734e-06 
      1.184  6.83909e-06  5.24288e-06 
      1.185  6.38746e-06  4.89401e-06 
      1.186  6.03276e-06  4.62124e-06 
      1.187  5.58769e-06  4.27843e-06 
      1.188  4.77271e-06  3.65243e-06 
      1.189   4.0627e-06  3.10739e-06 
       1.19  3.41931e-06  2.61444e-06 
      1.191  2.95852e-06  2.26102e-06 
      1.192  2.50791e-06  1.91572e-06 
      1.193  2.07248e-06  1.58269e-06 
      1.194  1.19044e-06  9.08661e-07 
      1.195  4.44342e-07     3.39e-07 
      1.196  7.82926e-07  5.97025e-07 
      1.197  9.26628e-07  7.06417e-07 
      1.198  9.28928e-07  7.07751e-07 
      1.199  9.19618e-07  7.00318e-07 
        1.2  9.06254e-07  6.89882e-07 
      1.201  8.86389e-07  6.74366e-07 
      1.202  1.39402e-06  1.05984e-06 
      1.203  2.07375e-06  1.57603e-06 
      1.204   2.7615e-06  2.09727e-06 
      1.205  3.24337e-06  2.46153e-06 
      1.206  3.54921e-06  2.69265e-06 
      1.207  4.24897e-06   3.2213e-06 
      1.208  4.82057e-06  3.65211e-06 
      1.209  5.06251e-06  3.83398e-06 
       1.21  5.13334e-06  3.88483e-06 
      1.211  5.13575e-06  3.88404e-06 
      1.212  5.13692e-06  3.88316e-06 
      1.213  5.24188e-06  3.95983e-06 
      1.214  5.45115e-06  4.11469e-06 
      1.215  5.00843e-06  3.77918e-06 
      1.216  4.62382e-06  3.48661e-06 
      1.217  4.59025e-06  3.45859e-06 
      1.218  5.24184e-06  3.94773e-06 
      1.219  6.15078e-06  4.62904e-06 
       1.22  6.02798e-06  4.53306e-06 
      1.221  5.66912e-06  4.26137e-06 
      1.222  5.03109e-06  3.77931e-06 
      1.223  5.30929e-06  3.98615e-06 
      1.224  5.87591e-06  4.40871e-06 
      1.225   6.8404e-06  5.12894e-06 
      1.226  7.42179e-06  5.56186e-06 
      1.227  7.78678e-06  5.83158e-06 
      1.228  8.33059e-06  6.23412e-06 
      1.229  8.37664e-06   6.2652e-06 
       1.23  7.72889e-06  5.77685e-06 
      1.231   6.7591e-06  5.04955e-06 
      1.232  5.89208e-06  4.39825e-06 
      1.233  5.73241e-06   4.2765e-06 
      1.234  5.90422e-06  4.40292e-06 
      1.235  6.30314e-06  4.69711e-06 
      1.236  5.96936e-06  4.44573e-06 
      1.237    5.548e-06  4.12901e-06 
      1.238  5.00016e-06  3.72019e-06 
      1.239  4.45535e-06  3.31215e-06 
       1.24  3.99887e-06   2.9707e-06 
      1.241  3.99782e-06  2.96809e-06 
      1.242  4.44292e-06  3.29644e-06 
      1.243  5.24868e-06  3.89187e-06 
      1.244  5.52911e-06  4.09726e-06 
      1.245  5.87728e-06  4.35295e-06 
      1.246  6.41911e-06  4.75027e-06 
      1.247  6.93385e-06   5.1269e-06 
      1.248  7.45208e-06  5.50774e-06 
      1.249  8.06848e-06  5.95894e-06 
       1.25  8.72607e-06  6.44059e-06 
      1.251  9.42274e-06  6.94921e-06 
      1.252  9.81237e-06  7.23168e-06 
      1.253   9.9057e-06  7.29395e-06 
      1.254  9.37239e-06  6.89791e-06 
      1.255  8.99687e-06  6.61563e-06 
